,Region,District,Garden,Room,Hall,Floor,Year,Size,Direction,Renovation,Price,Elevator
4698,丰台,北大地,正阳小区,3,1,14,1999,95,东西,精装,530.0,1
4699,丰台,大红门,建欣苑三里,2,1,6,2002,87,南北,简装,454.0,0
4700,丰台,青塔,长安新城一区,3,2,28,2006,108,东南北,精装,595.0,1
4701,丰台,太平桥,威尔夏大道,3,2,15,2006,151,南北,精装,1380.0,1
4702,丰台,旧宫,润枫锦尚,2,1,10,2010,89,南,其他,450.0,1
4703,丰台,青塔,兆丰园,3,2,20,2000,142,东北,精装,620.0,1
4704,丰台,旧宫,菊源南里,3,2,6,2002,144,南北,精装,650.0,0
4705,丰台,蒲黄榆,蒲黄榆五巷,3,1,6,1985,56,南北,毛坯,336.0,0
4706,丰台,西罗园,西罗园四区,2,1,24,1991,61,西南,其他,348.0,1
4707,丰台,西罗园,珠江骏景北区,2,1,11,2005,127,东西,简装,650.0,1
4708,丰台,马家堡,瑞丽江畔,3,1,21,2005,139,东南,精装,876.0,1
4709,丰台,旧宫,润枫锦尚,2,1,10,2010,89,南,其他,450.0,1
4710,丰台,旧宫,美宅湾,2,1,11,2006,94,南北,简装,425.9,1
4711,丰台,马家堡,西马金润二区,2,1,15,1998,81,东南,简装,450.0,1
4712,丰台,北大地,永善里,2,1,24,2005,94,南西北,简装,559.0,1
4713,丰台,玉泉营,三环新城6号院,1,1,22,2006,68,西,简装,385.0,1
4714,丰台,科技园区,怡锦园,2,1,30,2003,104,西南,精装,610.0,1
4715,丰台,刘家窑,南三环东路,2,1,12,1992,65,东,简装,345.0,1
4716,丰台,方庄,时代芳群,3,1,25,2003,159,南北,精装,1100.0,1
4717,丰台,五里店,和光里,3,1,16,2005,108,南北,简装,553.0,1
4718,丰台,青塔,春园,3,1,18,1999,101,东南,简装,490.0,1
4719,丰台,五里店,五里店南里,2,1,6,1990,55,南北,毛坯,266.0,0
4720,丰台,玉泉营,青秀城,3,1,6,2011,90,南北,简装,652.0,0
4721,丰台,和义,久敬佳园一区,2,1,6,2007,74,南北,精装,375.0,0
4722,丰台,方庄,芳城园三区,3,1,25,1995,96,东南,其他,550.0,1
4723,丰台,刘家窑,鑫兆雅园南区,2,2,6,2003,100,南北,简装,600.0,0
4724,丰台,方庄,方庄6号,3,1,17,2008,147,南,简装,970.0,1
4725,丰台,岳各庄,丰体时代花园,3,2,28,2005,122,东南,精装,540.0,1
4726,丰台,草桥,草桥东路16号楼,1,1,16,1999,63,南北,简装,378.0,1
4727,丰台,菜户营,金泰城迷你,1,1,22,2008,64,南,简装,480.0,1
4728,丰台,草桥,玺萌丽苑,2,2,24,2002,204,南,其他,1050.0,1
4729,丰台,花乡,天伦锦城,1,2,16,2006,58,南北,简装,275.0,1
4730,丰台,科技园区,御景春天,1,1,25,2012,48,东,简装,229.0,1
4731,丰台,北大地,北大地四里,2,1,5,1985,50,南,精装,298.0,0
4732,丰台,马家堡,星河城西区,1,1,18,2006,47,北,其他,319.0,1
4733,丰台,太平桥,太平桥东里,1,1,6,1989,43,南,精装,299.0,0
4734,丰台,科技园区,宝隆温泉公寓,2,1,25,1998,100,西南,简装,500.0,1
4735,丰台,科技园区,御景春天,1,1,25,2012,48,西,简装,238.0,1
4736,丰台,五里店,丰西北里,3,1,6,1990,68,南北,简装,288.0,0
4737,丰台,六里桥,莲馨嘉园,2,1,21,2002,83,西南,精装,560.0,1
4738,丰台,青塔,春园,3,2,24,2001,146,东南,简装,690.0,1
4739,丰台,菜户营,万润风景,2,2,12,2006,84,南,其他,568.0,1
4740,丰台,西罗园,珠江骏景南区,2,1,21,2007,56,北,其他,308.0,1
4741,丰台,洋桥,洋桥西里,2,1,6,1990,56,东南,简装,317.0,0
4742,丰台,七里庄,望园东里,2,1,6,1998,67,南北,简装,388.0,0
4743,丰台,太平桥,太平桥小区,2,1,6,1987,55,南北,其他,400.0,0
4744,丰台,宋家庄,政馨园二区,1,1,21,2004,46,北,其他,255.0,1
4745,丰台,科技园区,设计师广场,1,0,23,2008,52,西北,精装,290.0,1
4746,丰台,宋家庄,芳泽园,1,1,16,2005,66,南,简装,370.0,1
4747,丰台,草桥,玺萌丽苑,2,2,24,2002,204,南,其他,1050.0,1
4748,丰台,新宫,诚苑南里,5,2,6,2002,194,南北,简装,600.0,0
4749,丰台,北大地,正阳小区,2,1,6,1998,66,南北,简装,410.0,0
4750,丰台,玉泉营,万年花城二期,3,2,10,2007,132,南北,精装,875.0,1
4751,丰台,北大地,福顺里,2,1,18,2002,81,东西,精装,460.0,1
4752,丰台,宋家庄,政馨园三区,2,1,21,2003,98,东,简装,500.0,1
4753,丰台,六里桥,莲怡园二区,2,1,20,2005,88,东南,简装,500.0,1
4754,丰台,花乡,天伦锦城,3,2,13,2005,130,南北,精装,620.0,1
4755,丰台,成寿寺,方宝苑,3,1,13,2000,120,东南,其他,620.0,0
4756,丰台,西罗园,宝汇苑,2,1,24,2000,73,东南,简装,395.0,1
4757,丰台,玉泉营,万年花城二期,3,2,10,2007,132,南北,精装,875.0,1
4758,丰台,北大地,福顺里,2,1,18,2002,81,东西,精装,460.0,1
4759,丰台,木樨园,慧时欣园,3,2,27,2003,152,南北,简装,820.0,1
4760,丰台,科技园区,御景春天,2,2,25,2012,97,东北,精装,465.0,1
4761,丰台,西罗园,西罗园四区,2,1,6,1984,49,南北,简装,275.0,0
4762,丰台,草桥,玺萌苑,3,1,26,2001,141,南,精装,736.5,1
4763,丰台,七里庄,中建一局北院,2,1,6,1992,71,南北,精装,430.0,0
4764,丰台,西红门,西宏苑,2,1,11,2003,98,南北,简装,413.0,1
4765,丰台,科技园区,富丰园小区,2,1,6,1990,63,东西,精装,300.0,0
4766,丰台,菜户营,天伦北里,3,2,19,1990,179,南,简装,1000.0,1
4767,丰台,青塔,青塔东里10号院,2,1,6,1998,57,南北,精装,345.0,0
4768,丰台,宋家庄,横一条,2,1,6,1988,59,东西,简装,330.0,0
4769,丰台,花乡,天伦锦城,3,1,20,2007,124,西南,其他,575.0,1
4770,丰台,角门,阳光花园,2,1,19,2009,91,南北,精装,655.0,1
4771,丰台,青塔,长安新城一区,3,1,28,2005,127,西南,简装,660.0,1
4772,丰台,和义,和义西里四区,2,1,6,1998,80,南北,简装,398.0,0
4773,丰台,科技园区,怡海花园富润园,2,1,18,2001,71,西南,简装,430.0,1
4774,丰台,右安门外,玉林东里二区,2,1,6,1989,59,南,精装,408.0,0
4775,丰台,科技园区,御景春天,2,2,25,2012,97,东北,精装,465.0,1
4776,丰台,西罗园,西罗园四区,2,1,6,1984,49,南北,简装,275.0,0
4777,丰台,洋桥,洋桥西里,2,1,6,1990,52,东北东北,简装,310.0,0
4778,丰台,岳各庄,丰体时代花园,2,1,29,2005,92,西北,精装,400.0,1
4779,丰台,七里庄,北大街北里,2,1,6,1983,53,南北,其他,320.0,0
4780,丰台,角门,司达小区,2,1,6,1989,60,南北,精装,319.0,0
4781,丰台,七里庄,望园东里,3,1,24,2005,121,西南北,简装,720.0,1
4782,丰台,菜户营,鹏润家园,3,1,30,2001,104,东北,其他,715.0,1
4783,丰台,青塔,华富丽苑,1,1,30,2007,74,南,精装,390.0,1
4784,丰台,大红门,建欣苑五里,2,1,13,2004,85,西南北,精装,410.0,1
4785,丰台,洋桥,首座绿洲,2,1,21,2005,94,西西北,精装,549.0,1
4786,丰台,北京南站,开阳里三区,2,1,25,2001,95,东北,简装,568.0,1
4787,丰台,北大地,北大地二里,2,1,5,1980,63,东西,其他,330.0,0
4788,丰台,七里庄,中建一局北院,2,1,6,1992,71,南北,精装,430.0,0
4789,丰台,岳各庄,珠江峰景,2,1,21,2006,115,东西,精装,620.0,1
4790,丰台,七里庄,东瑞丽景,3,1,18,2007,115,西,简装,610.0,1
4791,丰台,洋桥,洋桥西里,3,1,14,1990,84,南北,精装,497.0,1
4792,丰台,马家堡,丰开苑,2,1,18,1998,66,南北,精装,360.0,1
4793,丰台,丽泽,保利百合,2,1,20,2009,76,南,精装,650.0,1
4794,丰台,科技园区,怡海花园恒泰园,2,1,6,2001,76,南北,其他,465.0,0
4795,丰台,洋桥,洋桥西里,2,1,6,1990,52,东北东北,简装,310.0,0
4796,丰台,新宫,南庭新苑北区,1,1,15,2012,49,西,简装,235.0,1
4797,丰台,北大地,东安街头条,2,1,6,1989,57,南北,精装,310.0,0
4798,丰台,玉泉营,三环新城6号院,2,1,21,2007,100,南北,精装,568.0,1
4799,丰台,大红门,建欣苑三里,1,1,12,2003,84,南,其他,430.0,1
4800,丰台,方庄,芳城园一区,2,1,27,1994,92,东南,其他,578.0,1
4801,丰台,科技园区,怡锦园,2,1,30,2003,94,西北,简装,565.0,1
4802,丰台,太平桥,首科花园,2,2,20,2006,88,西,简装,530.0,1
4803,丰台,菜户营,天伦北里,3,1,19,1997,99,东北,简装,680.0,1
4804,丰台,卢沟桥,晓月苑三里,3,2,6,2000,112,南北,简装,440.0,0
4805,丰台,草桥,风景club,2,1,11,2007,87,南北,简装,550.0,1
4806,丰台,成寿寺,苇子坑1号院,2,1,6,1989,54,南,精装,315.0,0
4807,丰台,新宫,南庭新苑南区,2,1,16,2010,58,南,简装,325.0,1
4808,丰台,北京南站,开阳里六区,4,1,24,2002,166,南北,简装,1100.0,1
4809,丰台,西罗园,珠江骏景中区,3,1,24,2002,176,西南,简装,850.0,1
4810,丰台,赵公口,南顶村,2,1,6,1989,50,东,精装,283.0,0
4811,丰台,六里桥,铁路小区,3,1,24,1998,89,东南北,简装,660.0,1
4812,丰台,看丹桥,韩庄子二里,2,1,6,1992,66,东南,精装,365.0,0
4813,丰台,方庄,紫芳园一区,2,1,20,2004,123,西南,精装,750.0,1
4814,丰台,赵公口,康泽园,2,1,19,2002,105,东,简装,490.0,1
4815,丰台,角门,怡然家园6号院,3,1,16,2006,133,南北,简装,690.0,1
4816,丰台,丽泽,保利百合,2,2,20,2009,78,南,精装,650.0,1
4817,丰台,宋家庄,横一条,2,1,6,1983,59,南北,精装,325.0,0
4818,丰台,丽泽,保利百合,2,1,20,2009,79,南,精装,674.0,1
4819,丰台,洋桥,海户西里,2,1,6,1988,61,南,简装,350.0,0
4820,丰台,青塔,春园,5,2,18,2001,306,南,精装,1200.0,1
4821,丰台,新宫,飞腾家园,3,1,4,2004,119,东西,简装,445.0,0
4822,丰台,科技园区,南极星,2,1,24,2001,87,西南,简装,425.0,1
4823,丰台,新宫,翠海明苑,2,1,6,2004,92,南北,简装,550.0,0
4824,丰台,五里店,丰西北里,2,1,6,1990,48,东北,简装,218.0,0
4825,丰台,和义,和义西里三区,2,2,6,2001,97,南北,简装,455.0,0
4826,丰台,草桥,夏季星空,4,2,5,2004,169,南北,精装,1100.0,0
4827,丰台,七里庄,庄维多摩市二期,3,2,21,2004,123,西南,简装,850.0,1
4828,丰台,北京南站,开阳里三区,2,1,25,2001,95,西北,精装,580.0,1
4829,丰台,卢沟桥,晓月新苑,1,0,21,2007,49,南,其他,225.0,1
4830,丰台,草桥,恋日嘉园一期,3,2,17,2001,138,南北,简装,920.0,1
4831,丰台,成寿寺,晶城秀府,3,2,6,2005,138,南北,精装,942.0,0
4832,丰台,青塔,长安新城一区,2,1,28,2006,105,东南,简装,550.0,1
4833,丰台,大红门,建欣苑三里,2,1,12,2003,72,东西,简装,349.0,1
4834,丰台,北京南站,翠林二里,3,1,6,1996,87,南北,其他,450.0,0
4835,丰台,草桥,南珠苑,2,2,18,1998,96,东南北,简装,520.0,1
4836,丰台,木樨园,定安西里,3,1,16,1993,87,南西,精装,480.0,1
4837,丰台,成寿寺,四方景园三区,1,1,15,2007,74,南,精装,410.0,1
4838,丰台,角门,怡然家园6号院,2,1,14,2004,112,南北,精装,559.0,1
4839,丰台,西罗园,珠江骏景中区,1,1,24,2002,65,北,简装,380.0,1
4840,丰台,青塔,蔚园,1,1,6,1995,45,西,简装,247.0,0
4841,丰台,刘家窑,筑梦园,1,1,23,2004,66,东北,简装,420.0,1
4842,丰台,菜户营,鹏润家园,2,2,30,2001,92,西北,简装,639.0,1
4843,丰台,方庄,芳城园一区,3,1,27,1994,122,南北,其他,685.0,1
4844,丰台,玉泉营,三环新城7号院,1,1,29,2004,63,东西北,简装,360.0,1
4845,丰台,宋家庄,嘉和人家,2,1,6,2003,89,南北,精装,535.0,0
4846,丰台,科技园区,南极星,2,1,24,2001,87,西南,简装,425.0,1
4847,丰台,角门,大红门35号院,3,2,6,2001,105,东西南北,精装,577.0,0
4848,丰台,角门,京华苑,3,1,20,2000,114,西北,精装,610.0,1
4849,丰台,方庄,时代绿荫,2,1,28,2005,106,东南北,简装,649.0,1
4850,丰台,菜户营,金泰城丽湾,3,2,21,2008,139,东南北,简装,1180.0,1
4851,丰台,和义,红星北里,2,1,6,1997,81,南北,简装,328.0,0
4852,丰台,角门,鑫福里小区,2,2,6,1998,87,南北,精装,470.0,0
4853,丰台,马家堡,南华小区,2,1,18,2001,83,南,简装,461.5,1
4854,丰台,宋家庄,政馨园一区,3,1,18,2003,134,西南,精装,644.0,1
4855,丰台,刘家窑,鑫兆雅园南区,3,2,6,2002,118,南北,精装,697.0,0
4856,丰台,和义,和义西里四区,2,1,6,1998,80,南北,简装,410.0,0
4857,丰台,花乡,天伦锦城,3,1,20,2007,122,东南,简装,578.0,1
4858,丰台,马家堡,三星庄园,1,1,10,2003,47,北,精装,278.0,1
4859,丰台,马家堡,星河城西区,1,1,20,2005,67,西,精装,449.0,1
4860,丰台,菜户营,顺驰蓝调,1,1,19,2008,68,南北,精装,600.0,1
4861,丰台,玉泉营,青秀城,2,1,20,2011,88,南北,简装,590.0,1
4862,丰台,岳各庄,丰体时代花园,2,1,29,2005,89,西北,简装,410.0,1
4863,丰台,西罗园,华润小区,2,1,20,1998,77,西北,简装,385.0,1
4864,丰台,赵公口,南顶村,2,1,6,1993,67,南北,简装,360.0,0
4865,丰台,岳各庄,西府景园,3,2,23,2004,119,南北,精装,670.0,1
4866,丰台,宋家庄,政馨园二区,2,1,21,2004,89,南北,简装,450.0,1
4867,丰台,玉泉营,新村三里,3,1,6,1990,65,南北,简装,340.0,0
4868,丰台,六里桥,六里桥北里,2,1,20,1988,62,南,简装,372.0,1
4869,丰台,青塔,长安新城一区,3,1,28,2006,111,东南北,精装,550.0,1
4870,丰台,马家堡,西马金润二区,2,1,13,1998,80,东西,精装,430.0,0
4871,丰台,菜户营,金泰城丽湾,3,2,21,2008,139,东南北,精装,1255.0,1
4872,丰台,七里庄,望园东里,3,2,24,2001,118,南西北北,简装,696.0,1
4873,丰台,青塔,广安﹒康馨家园,2,1,28,2015,70,南,简装,337.0,1
4874,丰台,角门,大红门35号院,3,2,6,2001,105,东西南北,精装,577.0,0
4875,丰台,马家堡,左右坊,2,1,16,2011,82,西北,精装,430.0,1
4876,丰台,六里桥,六里桥7号院,2,1,6,1988,57,南北,精装,354.0,0
4877,丰台,西罗园,宝汇苑,2,1,24,1999,80,西南,简装,460.0,1
4878,丰台,卢沟桥,晓月苑一里,2,1,6,1997,79,东南,简装,308.0,0
4879,丰台,太平桥,太平桥东里,2,1,6,1989,52,南北,简装,350.0,0
4880,丰台,青塔,建邦枫景,2,1,22,2011,89,南,精装,472.0,1
4881,丰台,青塔,万科中粮假日风景,2,1,9,2007,98,南北,精装,685.0,1
4882,丰台,木樨园,慧时欣园,1,1,25,2001,72,东南,简装,390.0,1
4883,丰台,花乡,银地家园,1,0,13,2004,50,南,其他,251.0,1
4884,丰台,太平桥,糖人街,3,1,24,2004,121,东南,简装,850.0,1
4885,丰台,成寿寺,晶城秀府,1,1,20,2010,72,西,简装,468.0,1
4886,丰台,青塔,万恒家园,2,1,6,2005,96,南北,精装,538.0,1
4887,丰台,北京南站,鼎立水岸家园,3,1,21,2007,125,南北,精装,880.0,1
4888,丰台,卢沟桥,晓月苑一里,3,1,6,1997,91,南北,精装,380.0,0
4889,丰台,马家堡,益城园,4,2,9,2002,179,南北,简装,1168.0,1
4890,丰台,成寿寺,四方景园五区,1,1,20,2003,68,南,其他,355.0,1
4891,丰台,北大地,北大地四里,2,1,6,1980,47,东南西,其他,280.0,0
4892,丰台,岳各庄,珠江峰景,3,2,21,2006,126,南,其他,740.0,1
4893,丰台,和义,和义东里二区,2,1,6,1995,58,南北,简装,305.0,0
4894,丰台,宋家庄,政馨园二区,3,1,21,2004,101,西,简装,510.0,1
4895,丰台,七里庄,望园东里,3,1,24,1999,99,西南,简装,627.0,1
4896,丰台,菜户营,顺驰蓝调,2,1,20,2008,79,东北,简装,695.0,1
4897,丰台,方庄,紫芳园三区,2,1,19,2008,104,南,精装,937.0,1
4898,丰台,北大地,正阳小区,2,1,19,2001,72,东,简装,410.0,1
4899,丰台,六里桥,永翌公馆,1,1,25,2009,77,东,精装,510.0,1
4900,丰台,马家堡,马家堡西里,3,1,18,1995,67,南西北,其他,380.0,1
4901,丰台,青塔,广安﹒康馨家园,2,1,30,2015,80,南北,简装,378.0,1
4902,丰台,草桥,南珠苑,2,1,22,2004,98,南,简装,595.0,1
4903,丰台,赵公口,南顶村,2,1,6,1980,55,东西南,简装,320.0,0
4904,丰台,右安门外,玉林东里二区,3,1,6,1987,68,南北,简装,430.0,0
4905,丰台,北京南站,开阳里三区,2,2,24,2001,102,东北,精装,650.0,1
4906,丰台,方庄,紫芳园一区,4,2,6,2000,130,东西,简装,720.0,0
4907,丰台,洋桥,洋桥北里,3,1,14,1993,88,东南北,简装,515.0,1
4908,丰台,青塔,长安新城二区,2,1,17,2004,97,南北,精装,549.0,1
4909,丰台,马家堡,左右坊,2,1,16,2011,90,南北,精装,528.0,1
4910,丰台,科技园区,益辰欣园,3,2,11,2002,142,南北,精装,718.0,1
4911,丰台,玉泉营,万年花城二期,2,2,27,2006,99,南,简装,655.0,1
4912,丰台,刘家窑,建邦华府,3,1,18,2009,167,西南,精装,980.0,1
4913,丰台,玉泉营,万年花城回迁,2,1,21,2003,85,西南,精装,450.0,1
4914,丰台,六里桥,莲香园,2,1,24,2000,93,东南,精装,580.0,1
4915,丰台,青塔,建邦枫景,3,2,22,2011,89,南北,简装,450.0,1
4916,丰台,马家堡,左右坊,1,1,16,2009,51,西,精装,330.0,1
4917,丰台,菜户营,万润风景,2,1,12,2006,84,南,精装,570.0,1
4918,丰台,科技园区,育仁里2号院,2,1,6,1997,72,南北,精装,380.0,0
4919,丰台,青塔,广安﹒康馨家园,2,1,27,2015,72,南北,简装,348.0,1
4920,丰台,花乡,天伦锦城,1,1,20,2007,58,西北,简装,278.0,1
4921,丰台,刘家窑,石榴园北里小区,2,1,18,1998,69,西南,精装,379.0,1
4922,丰台,马家堡,瑞丽江畔,1,2,21,2005,71,西,精装,429.0,1
4923,丰台,卢沟桥,沸城,3,1,25,2009,120,东南,精装,515.0,1
4924,丰台,玉泉营,万年花城回迁,2,1,21,2003,85,西南,精装,450.0,1
4925,丰台,马家堡,旭日嘉园,2,1,24,2002,103,东,精装,615.0,1
4926,丰台,大红门,远洋自然,2,2,11,2007,116,南北,精装,766.0,1
4927,丰台,刘家窑,贾家花园甲1号院,2,1,6,1996,57,东西,简装,335.0,0
4928,丰台,赵公口,彩虹城四区,2,1,22,2005,90,西南,精装,550.0,1
4929,丰台,草桥,草桥欣园三区,2,1,6,1998,77,南北,精装,510.0,0
4930,丰台,北大地,前泥洼小区,2,1,12,1995,63,西北,简装,358.0,1
4931,丰台,马家堡,嘉园二里,3,1,18,1998,81,东南,简装,435.0,1
4932,丰台,菜户营,万润风景,2,1,12,2006,84,南,精装,570.0,1
4933,丰台,丽泽,保利百合,2,1,21,2009,81,东南北,精装,696.0,1
4934,丰台,玉泉营,万年花城二期,2,2,27,2007,91,南西北,简装,600.0,1
4935,丰台,七里庄,望园东里,2,1,6,1998,67,东西,简装,410.0,0
4936,丰台,玉泉营,鸿业兴园二区,2,2,18,2009,90,西北,简装,435.0,1
4937,丰台,洋桥,政洋家园,3,2,18,1998,114,南北,简装,585.0,1
4938,丰台,草桥,玺萌鹏苑,1,1,24,2002,66,西,简装,385.0,1
4939,丰台,刘家窑,建邦华府,3,2,18,2009,167,西南,精装,960.0,1
4940,丰台,菜户营,金泰城丽湾,2,1,27,2008,118,南,精装,1066.0,1
4941,丰台,角门,角门东里,2,1,19,1994,73,东北,简装,415.0,1
4942,丰台,岳各庄,大成时代中心,1,2,27,2010,86,西南,简装,425.0,1
4943,丰台,右安门外,玉林里小区,1,1,18,1993,49,东南,精装,316.0,1
4944,丰台,卢沟桥,银海星月,2,2,6,2004,103,南北,精装,466.0,0
4945,丰台,卢沟桥,沸城,3,1,25,2007,128,南北,简装,525.0,1
4946,丰台,菜户营,鹏润家园,2,1,30,2001,100,东北,精装,670.0,1
4947,丰台,方庄,芳城园一区,3,1,27,1994,95,东南,简装,535.0,1
4948,丰台,七里庄,望园西里,2,1,6,1995,60,南北,简装,385.0,0
4949,丰台,玉泉营,三环新城6号院,2,2,22,2006,106,南,精装,590.0,1
4950,丰台,赵公口,南顶村,2,1,6,1992,68,南北,简装,360.0,0
4951,丰台,青塔,长安新城二区,2,1,17,2004,96,南北,其他,558.0,1
4952,丰台,草桥,草桥欣园三区,3,1,6,1999,108,南北,简装,610.0,0
4953,丰台,五里店,和光里,2,1,16,2005,83,南北,简装,440.0,1
4954,丰台,七里庄,望园东里,2,1,6,1998,67,东西,简装,410.0,0
4955,丰台,玉泉营,万年花城二期,2,2,27,2007,91,南西北,简装,600.0,1
4956,丰台,赵公口,世华水岸F区,3,2,15,2009,156,南北,精装,990.0,1
4957,丰台,丽泽,保利百合,2,1,21,2009,81,东南北,精装,696.0,1
4958,丰台,菜户营,顺驰蓝调,1,1,19,2008,63,南,精装,560.0,1
4959,丰台,卢沟桥,晓月苑一里,3,1,6,1997,88,南北,简装,360.0,0
4960,丰台,卢沟桥,晓月新苑,1,1,21,2007,62,南,其他,285.0,1
4961,丰台,卢沟桥,沸城,2,2,25,2007,94,南,简装,366.0,1
4962,丰台,青塔,秀蝶双座,2,1,26,2007,92,东南,精装,520.0,1
4963,丰台,五里店,和光里,2,1,15,2005,84,南西北,其他,437.0,1
4964,丰台,卢沟桥,晓月苑三里,2,1,6,1998,67,南北,其他,270.0,0
4965,丰台,方庄,芳城园一区,2,1,26,1990,64,南,其他,405.0,1
4966,丰台,菜户营,鹏润家园,2,1,30,2001,100,东北,精装,670.0,1
4967,丰台,青塔,青塔东里,3,1,7,1998,84,南北,其他,448.0,0
4968,丰台,刘家窑,方南家园二期,2,1,24,2004,104,东南西,简装,518.0,1
4969,丰台,岳各庄,中堂,2,2,30,2012,98,南,简装,720.0,1
4970,丰台,七里庄,庄维花园,2,1,24,2002,87,西南,精装,510.0,1
4971,丰台,北京南站,开阳里一区,3,1,6,2000,99,西南,简装,710.0,0
4972,丰台,科技园区,怡锦园,2,2,30,2003,101,西南,简装,600.0,1
4973,丰台,七里庄,东大街西里,2,1,6,1980,57,南北,精装,318.0,0
4974,丰台,蒲黄榆,蒲安东里,2,1,18,1994,59,西北,精装,360.0,1
4975,丰台,花乡,天伦锦城,1,1,20,2007,61,西,简装,280.0,1
4976,丰台,玉泉营,鸿业兴园二区,2,1,21,2009,86,东南,精装,430.0,1
4977,丰台,六里桥,京铁家园,2,1,22,2002,99,东南,毛坯,525.0,1
4978,丰台,七里庄,望园东里,3,1,24,2000,118,西南北,精装,690.0,1
4979,丰台,六里桥,京铁家园,2,1,22,2002,83,西,精装,450.0,1
4980,丰台,菜户营,诺德家园,2,1,15,2010,90,东西,精装,630.0,1
4981,丰台,青塔,万科中粮假日风景,2,1,5,2007,79,东西,精装,509.0,0
4982,丰台,刘家窑,方南家园二期,3,1,24,2004,138,南,简装,788.0,1
4983,丰台,木樨园,东木樨园,1,1,10,1996,49,南,简装,279.0,1
