,Price
2117,290.0
2118,360.0
2119,398.0
2120,249.0
2121,421.8
2122,520.0
2123,325.0
2124,750.0
2125,320.0
2126,315.0
2127,230.0
2128,320.0
2129,375.0
2130,360.0
2131,587.0
2132,740.0
2133,348.0
2134,265.0
2135,338.0
2136,382.0
2137,335.0
2138,1340.0
2139,338.0
2140,385.0
2141,360.0
2142,420.0
2143,435.0
2144,290.0
2145,548.0
2146,330.0
2147,510.0
2148,320.0
2149,587.0
2150,548.0
2151,378.0
2152,550.0
2153,380.0
2154,350.0
2155,485.0
2156,434.0
2157,650.0
2158,528.0
2159,260.0
2160,313.0
2161,466.0
2162,368.0
2163,319.0
2164,680.0
2165,498.0
2166,610.0
2167,240.0
2168,300.0
2169,285.0
2170,335.0
2171,305.0
2172,218.0
2173,650.0
2174,687.0
2175,480.0
2176,355.0
2177,690.0
2178,550.0
2179,270.0
2180,340.0
2181,760.0
2182,290.0
2183,468.0
2184,900.0
2185,308.0
2186,265.0
2187,370.0
2188,395.0
2189,440.0
2190,650.0
2191,298.0
2192,608.0
2193,265.0
2194,550.0
2195,455.0
2196,480.0
2197,277.0
2198,238.0
2199,395.0
2200,310.0
2201,358.0
2202,323.0
2203,595.0
2204,430.0
2205,370.0
2206,500.0
2207,350.0
2208,330.0
2209,430.0
2210,298.0
2211,490.0
2212,760.0
2213,315.0
2214,290.0
2215,330.0
2216,400.0
2217,358.0
2218,345.0
2219,244.0
2220,265.0
2221,410.0
2222,300.0
2223,495.0
2224,880.0
2225,243.0
2226,620.0
2227,657.9
2228,260.0
2229,395.0
2230,320.0
2231,430.0
2232,420.0
2233,400.0
2234,300.0
2235,410.0
2236,500.0
2237,498.0
2238,790.0
2239,330.0
2240,275.0
2241,610.0
2242,560.0
2243,360.0
2244,245.0
2245,320.0
2246,300.0
2247,435.0
2248,345.0
2249,326.0
2250,365.0
2251,370.0
2252,275.0
2253,425.0
2254,440.0
2255,468.0
2256,308.0
2257,520.0
2258,420.0
2259,350.0
2260,410.0
2261,620.0
2262,315.0
2263,490.0
2264,290.0
2265,328.0
2266,690.0
2267,337.0
2268,560.0
2269,275.0
2270,428.0
2271,310.0
2272,363.0
2273,350.0
2274,300.0
2275,350.0
2276,395.0
2277,335.0
2278,350.0
2279,748.5
2280,410.0
2281,580.0
2282,370.0
2283,483.0
2284,370.0
2285,320.0
2286,430.0
2287,550.0
2288,230.0
2289,297.0
2290,500.0
2291,225.0
2292,325.0
2293,750.0
2294,423.0
2295,230.0
2296,340.0
2297,368.0
2298,489.0
2299,256.0
2300,328.0
2301,550.0
2302,239.0
2303,300.0
2304,420.0
2305,350.0
2306,308.0
2307,310.0
2308,520.0
2309,390.0
2310,746.0
2311,328.0
2312,450.0
2313,359.0
2314,450.0
2315,465.0
2316,245.0
2317,260.0
2318,920.0
2319,230.0
2320,270.0
2321,355.0
2322,200.0
2323,255.0
2324,2199.0
2325,430.0
2326,210.0
2327,620.0
2328,200.0
2329,365.0
2330,1680.0
2331,2200.0
2332,255.0
2333,1350.0
2334,560.0
2335,568.0
2336,286.0
2337,370.0
2338,666.0
2339,420.0
2340,378.0
2341,170.0
2342,510.0
2343,325.0
2344,200.0
2345,267.0
2346,330.0
2347,260.0
2348,245.0
2349,359.0
2350,435.0
2351,520.0
2352,295.0
2353,568.0
2354,280.0
2355,560.0
2356,520.0
2357,699.0
2358,530.0
2359,480.0
2360,1000.0
2361,238.0
2362,405.0
2363,546.0
2364,460.0
2365,790.0
2366,400.0
2367,170.0
2368,275.0
2369,1780.0
2370,265.0
2371,475.0
2372,216.0
2373,550.0
2374,1500.0
2375,1790.0
2376,430.0
2377,520.0
2378,545.0
2379,1250.0
2380,400.0
2381,1451.0
2382,499.0
2383,980.0
2384,208.0
2385,330.0
2386,225.0
2387,290.0
2388,530.0
2389,380.0
2390,390.0
2391,1700.0
2392,210.0
2393,200.0
2394,237.0
2395,392.0
2396,545.0
2397,440.0
2398,425.0
2399,270.0
2400,880.0
2401,166.0
2402,440.0
2403,370.0
2404,275.0
2405,460.0
2406,4600.0
2407,560.0
2408,1360.0
2409,390.0
2410,1630.0
2411,255.0
2412,1580.0
2413,183.0
2414,268.0
2415,185.0
2416,320.0
2417,275.0
2418,315.0
2419,215.0
2420,1100.0
2421,1050.0
2422,1300.0
2423,1600.0
2424,1050.0
2425,220.0
2426,430.0
2427,215.0
2428,2200.0
2429,480.0
2430,288.0
2431,359.0
2432,330.0
2433,350.0
2434,130.0
2435,450.0
2436,200.0
2437,358.0
2438,328.0
2439,200.0
2440,290.0
2441,550.0
2442,280.0
2443,660.0
2444,220.0
2445,519.0
2446,345.0
2447,700.0
2448,305.0
2449,540.0
2450,330.0
2451,565.0
2452,490.0
2453,830.0
2454,650.0
2455,270.0
2456,115.0
2457,315.0
2458,590.0
2459,250.0
2460,400.0
2461,320.0
2462,306.0
2463,335.0
2464,305.0
2465,288.0
2466,570.0
2467,240.0
2468,315.0
2469,550.0
2470,540.0
2471,395.0
2472,532.0
2473,432.0
2474,350.0
2475,200.0
2476,340.0
2477,360.0
2478,210.0
2479,252.0
2480,410.0
2481,355.0
2482,290.0
2483,590.0
2484,620.0
2485,350.0
2486,380.0
2487,450.0
2488,395.0
2489,550.0
2490,568.0
2491,470.0
2492,550.0
2493,220.0
2494,295.0
2495,555.0
2496,1250.0
2497,546.0
2498,510.0
2499,520.0
2500,980.0
2501,1450.0
2502,192.0
2503,458.0
2504,360.0
2505,250.0
2506,310.0
2507,520.0
2508,390.0
2509,380.0
2510,389.0
2511,520.0
2512,540.0
2513,280.0
2514,1550.0
2515,1460.0
2516,490.0
2517,660.0
2518,330.0
2519,360.0
2520,388.0
2521,420.0
2522,400.0
2523,350.0
2524,530.0
2525,850.0
2526,580.0
2527,235.0
2528,195.0
2529,288.0
2530,389.0
2531,540.0
2532,296.0
2533,450.0
2534,420.0
2535,385.0
2536,193.0
2537,780.0
2538,360.0
2539,300.0
2540,425.0
2541,160.0
2542,365.0
2543,230.0
2544,320.0
2545,120.0
2546,275.0
2547,430.0
2548,370.0
2549,480.0
2550,540.0
2551,272.0
2552,290.0
2553,375.0
2554,480.0
2555,610.0
2556,230.0
2557,900.0
2558,640.0
2559,670.0
2560,390.0
2561,350.0
2562,300.0
2563,437.0
2564,330.0
2565,440.0
2566,390.0
2567,200.0
2568,495.0
2569,530.0
2570,498.0
2571,438.0
2572,288.0
2573,1150.0
2574,490.0
2575,315.0
2576,460.0
2577,490.0
2578,1850.0
2579,658.0
2580,900.0
2581,295.0
2582,190.0
2583,223.0
2584,699.0
2585,437.0
2586,500.0
2587,490.0
2588,249.0
2589,390.0
2590,438.0
2591,498.0
2592,275.0
2593,700.0
2594,280.0
2595,305.8
2596,320.0
2597,1680.0
2598,930.0
2599,1450.0
2600,198.0
2601,290.0
2602,203.0
2603,360.0
2604,390.0
2605,450.0
2606,330.0
2607,240.0
2608,385.0
2609,545.0
2610,245.0
2611,298.0
2612,280.0
2613,323.0
2614,1100.0
2615,426.0
2616,430.0
2617,410.0
2618,203.0
2619,398.0
2620,420.0
2621,750.0
2622,520.0
2623,625.0
2624,598.0
2625,248.0
2626,580.0
2627,898.0
2628,360.0
2629,400.0
2630,900.0
2631,436.0
2632,580.0
2633,850.0
2634,420.0
2635,499.0
2636,420.0
2637,280.0
2638,260.0
2639,275.0
2640,400.0
2641,490.0
2642,335.0
2643,470.0
2644,478.0
2645,320.0
2646,240.0
2647,939.0
2648,590.0
2649,630.0
2650,950.0
2651,450.0
2652,230.0
2653,390.0
2654,335.0
2655,200.0
2656,399.0
2657,470.0
2658,350.0
2659,330.0
2660,280.0
2661,160.0
2662,400.0
2663,320.0
2664,315.0
2665,490.0
2666,210.0
2667,375.0
2668,300.0
2669,175.0
2670,1700.0
2671,828.0
2672,1780.0
2673,430.0
2674,525.0
2675,140.0
2676,1850.0
2677,430.0
2678,400.0
2679,485.0
2680,328.0
2681,375.0
2682,370.0
2683,1400.0
2684,1800.0
2685,2560.0
2686,290.0
2687,710.0
2688,515.0
2689,542.0
2690,510.0
2691,310.0
2692,530.0
2693,486.0
2694,433.0
2695,475.0
2696,450.0
2697,550.0
2698,255.0
2699,638.0
2700,500.0
2701,320.0
2702,500.0
2703,577.0
2704,315.0
2705,330.0
2706,450.0
2707,515.0
2708,542.0
2709,710.0
2710,520.0
2711,340.0
2712,630.0
2713,409.0
2714,638.0
2715,445.0
2716,453.0
2717,376.0
2718,405.0
2719,598.0
2720,380.0
2721,550.0
2722,330.0
2723,168.0
2724,320.0
2725,360.0
2726,495.0
2727,415.0
2728,365.0
2729,300.0
2730,520.0
2731,397.0
2732,350.0
2733,360.0
2734,425.0
2735,598.0
2736,405.0
2737,320.0
2738,310.0
2739,588.0
2740,290.0
2741,1800.0
2742,720.0
2743,325.0
2744,350.0
2745,258.0
2746,285.0
2747,190.0
2748,398.0
2749,450.0
2750,930.0
2751,1550.0
2752,1200.0
2753,410.0
2754,505.0
2755,335.0
2756,288.0
2757,345.0
2758,490.0
2759,335.0
2760,540.0
2761,440.0
2762,393.0
2763,520.0
2764,780.0
2765,435.0
2766,315.0
2767,535.0
2768,570.0
2769,520.0
2770,395.0
2771,620.0
2772,460.0
2773,520.0
2774,265.0
2775,570.0
2776,210.0
2777,238.0
2778,490.0
2779,478.0
2780,450.0
2781,768.0
2782,650.0
2783,335.0
2784,310.0
2785,359.0
2786,305.0
2787,300.0
2788,310.0
2789,280.0
2790,380.0
2791,435.0
2792,315.0
2793,503.0
2794,475.0
2795,420.0
2796,540.0
2797,180.0
2798,560.0
2799,605.0
2800,400.0
2801,390.0
2802,260.0
2803,420.0
2804,500.0
2805,350.0
2806,650.0
2807,335.0
2808,503.0
2809,420.0
2810,500.0
2811,475.0
2812,540.0
2813,560.0
2814,420.0
2815,320.0
2816,180.0
2817,390.0
2818,260.0
2819,400.0
2820,350.0
2821,350.0
2822,520.0
2823,183.0
2824,330.0
2825,300.0
2826,230.0
2827,455.0
2828,405.0
2829,605.0
2830,570.0
2831,699.0
2832,700.0
2833,320.0
2834,320.0
2835,341.0
2836,430.0
2837,450.0
2838,480.0
2839,480.0
2840,502.0
2841,358.0
2842,418.0
2843,420.0
2844,355.0
2845,150.0
2846,1050.0
2847,835.0
2848,320.0
2849,1095.0
2850,710.0
2851,325.0
2852,600.0
2853,349.0
2854,265.0
2855,320.0
2856,480.0
2857,173.0
2858,315.0
2859,418.0
2860,335.0
2861,420.0
2862,355.0
2863,235.0
2864,320.0
2865,320.0
2866,255.0
2867,465.0
2868,1100.0
2869,415.0
2870,150.0
2871,510.0
2872,470.0
2873,400.0
2874,538.0
2875,610.0
2876,320.0
2877,700.0
2878,586.0
2879,290.0
2880,359.0
2881,416.0
2882,385.0
2883,192.0
2884,267.0
2885,850.0
2886,198.0
2887,310.0
2888,558.0
2889,365.0
2890,344.0
2891,430.0
2892,475.0
2893,530.0
2894,1550.0
2895,600.0
2896,695.0
2897,640.0
2898,720.0
2899,1280.0
2900,520.0
2901,586.0
2902,464.0
2903,475.0
2904,550.0
2905,290.0
2906,410.0
2907,480.0
2908,479.0
2909,245.0
2910,329.0
2911,419.0
2912,455.0
2913,1300.0
2914,510.0
2915,375.0
2916,850.0
2917,1900.0
2918,570.0
2919,540.0
2920,480.0
2921,479.0
2922,464.0
2923,475.0
2924,550.0
2925,290.0
2926,410.0
2927,280.0
2928,535.0
2929,170.0
2930,258.0
2931,620.0
2932,1900.0
2933,520.0
2934,850.0
2935,540.0
2936,1300.0
2937,335.0
2938,440.0
2939,425.0
2940,370.0
2941,420.0
2942,405.0
2943,430.0
2944,270.0
2945,529.0
2946,285.0
2947,660.0
2948,610.0
2949,170.0
2950,475.0
2951,535.0
2952,435.0
2953,285.0
2954,270.0
2955,420.0
2956,560.0
2957,260.0
2958,340.0
2959,390.0
2960,450.0
2961,460.0
2962,510.0
2963,370.0
2964,427.0
2965,600.0
2966,750.0
2967,595.0
2968,510.0
2969,485.0
2970,550.0
2971,260.0
2972,800.0
2973,1750.0
2974,599.0
2975,1280.0
2976,550.0
2977,550.0
2978,1200.0
2979,670.0
2980,920.0
2981,895.0
2982,308.0
2983,269.0
2984,448.0
2985,225.0
2986,420.0
2987,430.0
2988,415.0
2989,1280.0
2990,630.0
2991,470.0
2992,258.0
2993,425.0
2994,410.0
2995,515.0
2996,550.0
2997,428.0
2998,450.0
2999,268.0
3000,360.0
3001,405.0
3002,338.0
3003,650.0
3004,280.0
3005,368.0
3006,180.0
3007,405.0
3008,550.0
3009,1250.0
3010,426.0
3011,470.0
3012,248.0
3013,258.0
3014,570.0
3015,580.0
3016,520.0
3017,225.0
3018,410.0
3019,445.0
3020,315.0
3021,520.0
3022,430.0
3023,185.0
3024,492.0
3025,270.0
3026,566.0
3027,370.0
3028,450.0
3029,325.0
3030,469.0
3031,289.0
3032,1300.0
3033,520.0
3034,540.0
3035,430.0
3036,415.6
3037,500.0
3038,548.0
3039,470.0
3040,245.0
3041,326.0
3042,640.0
3043,126.0
3044,240.0
3045,315.0
3046,510.0
3047,390.0
3048,638.0
3049,440.0
3050,875.0
3051,260.0
3052,690.0
3053,298.0
3054,440.0
3055,315.0
3056,495.0
3057,475.0
3058,410.0
3059,660.0
3060,620.0
3061,460.0
3062,445.0
3063,360.0
3064,570.0
3065,485.0
3066,315.0
3067,280.0
3068,397.0
3069,796.0
3070,469.0
3071,479.6
3072,560.0
3073,525.0
3074,430.0
3075,380.0
3076,336.0
3077,368.0
3078,600.0
3079,405.0
3080,840.0
3081,285.0
3082,530.0
3083,330.0
3084,660.0
3085,542.0
3086,430.0
3087,495.0
3088,310.0
3089,221.0
3090,580.0
3091,540.0
3092,460.0
3093,390.0
3094,400.0
3095,390.0
3096,548.0
3097,325.0
3098,296.0
3099,390.0
3100,528.0
3101,490.0
3102,523.0
3103,310.0
3104,568.0
3105,430.0
3106,378.0
3107,570.0
3108,195.0
3109,488.0
3110,260.0
3111,550.0
3112,920.0
3113,318.0
3114,400.0
3115,490.0
3116,310.0
3117,415.0
3118,497.0
3119,325.0
3120,510.0
3121,415.0
3122,370.0
3123,251.0
3124,445.0
3125,460.0
3126,430.0
3127,260.0
3128,700.0
3129,350.0
3130,515.0
3131,449.0
3132,328.0
3133,400.0
3134,450.0
3135,600.0
3136,670.0
3137,500.0
3138,400.0
3139,490.0
3140,385.0
3141,598.0
3142,295.0
3143,510.0
3144,399.0
3145,536.0
3146,375.0
3147,298.0
3148,480.0
3149,305.0
3150,223.0
3151,530.0
3152,345.0
3153,530.0
3154,915.0
3155,450.0
3156,650.0
3157,570.0
3158,380.0
3159,1200.0
3160,1420.0
3161,388.0
3162,610.0
3163,500.0
3164,650.0
3165,520.0
3166,273.0
3167,488.0
3168,420.0
3169,530.0
3170,320.0
3171,190.0
3172,330.0
3173,373.0
3174,410.0
3175,449.0
3176,566.0
3177,485.0
3178,620.0
3179,480.0
3180,352.0
3181,610.0
3182,360.0
3183,325.0
3184,445.0
3185,365.0
3186,255.0
3187,419.0
3188,300.0
3189,425.0
3190,280.0
3191,438.0
3192,780.0
3193,349.0
3194,319.0
3195,303.0
3196,450.0
3197,350.0
3198,390.0
3199,360.0
3200,330.0
3201,535.0
3202,265.0
3203,350.0
3204,510.0
3205,500.0
3206,768.0
3207,680.0
3208,560.0
3209,195.0
3210,355.0
3211,535.0
3212,972.0
3213,470.0
3214,485.0
3215,170.0
3216,940.0
3217,308.0
3218,430.0
3219,880.0
3220,405.0
3221,460.0
3222,630.0
3223,539.0
3224,380.0
3225,460.0
3226,520.0
3227,385.0
3228,483.0
3229,599.0
3230,500.0
3231,370.0
3232,558.0
3233,730.0
3234,445.0
3235,380.0
3236,335.0
3237,560.0
3238,395.0
3239,435.0
3240,410.0
3241,251.0
3242,299.0
3243,445.0
3244,610.0
3245,490.0
3246,430.0
3247,417.0
3248,445.0
3249,500.0
3250,498.0
3251,520.0
3252,382.0
3253,495.0
3254,390.0
3255,650.0
3256,399.0
3257,380.0
3258,300.0
3259,619.0
3260,395.0
3261,440.0
3262,430.0
3263,475.0
3264,405.0
3265,568.0
3266,618.0
3267,320.0
3268,729.0
3269,315.0
3270,500.0
3271,500.0
3272,340.0
3273,620.0
3274,960.0
3275,820.0
3276,435.0
3277,440.0
3278,340.0
3279,490.0
3280,385.0
3281,520.0
3282,485.0
3283,680.0
3284,545.0
3285,375.0
3286,579.0
3287,450.0
3288,388.0
3289,499.0
3290,520.0
3291,503.0
3292,510.0
3293,430.0
3294,465.0
3295,370.0
3296,528.0
3297,345.0
3298,455.0
3299,390.0
3300,328.0
3301,334.0
3302,384.0
3303,650.0
3304,490.0
3305,550.0
3306,378.0
3307,378.0
3308,425.0
3309,525.0
3310,320.0
3311,520.0
3312,345.0
3313,345.0
3314,428.0
3315,420.0
3316,330.0
3317,429.0
3318,435.0
3319,1196.0
3320,475.0
3321,365.0
3322,455.0
3323,390.0
3324,228.0
3325,610.0
3326,625.0
3327,350.0
3328,460.0
3329,315.0
3330,423.0
3331,415.0
3332,228.0
3333,486.0
3334,468.0
3335,274.0
3336,615.0
3337,375.0
3338,337.0
3339,515.0
3340,390.0
3341,462.0
3342,480.0
3343,458.0
3344,403.0
3345,475.0
3346,465.0
3347,516.0
3348,506.0
3349,468.0
3350,570.0
3351,513.0
3352,350.0
3353,439.0
3354,620.0
3355,399.0
3356,385.0
3357,365.0
3358,330.0
3359,499.0
3360,435.0
3361,475.0
3362,252.0
3363,435.0
3364,340.0
3365,393.0
3366,490.0
3367,370.0
3368,288.0
3369,400.0
3370,388.0
3371,270.0
3372,625.0
3373,410.0
3374,530.0
3375,405.0
3376,428.0
3377,285.0
3378,450.0
3379,735.0
3380,408.0
3381,480.0
3382,520.0
3383,328.0
3384,421.0
3385,300.0
3386,339.0
3387,365.0
3388,510.0
3389,500.0
3390,299.0
3391,403.0
3392,398.0
3393,455.0
3394,460.0
3395,358.0
3396,405.0
3397,499.0
3398,500.0
3399,518.0
3400,762.0
3401,288.0
3402,150.0
3403,96.0
3404,255.0
3405,280.0
3406,300.0
3407,230.0
3408,300.0
3409,180.0
3410,430.0
3411,650.0
3412,520.0
3413,97.5
3414,90.0
3415,580.0
3416,315.0
3417,230.0
3418,92.8
3419,97.5
3420,300.0
3421,310.0
3422,220.0
3423,290.0
3424,310.0
3425,259.0
3426,1590.0
3427,570.0
3428,300.0
3429,1600.0
3430,258.0
3431,470.0
3432,490.0
3433,350.0
3434,160.0
3435,645.0
3436,400.0
3437,109.0
3438,158.0
3439,445.0
3440,500.0
3441,288.0
3442,260.0
3443,1800.0
3444,2550.0
3445,350.0
3446,320.0
3447,290.0
3448,290.0
3449,308.0
3450,2200.0
3451,460.0
3452,310.0
3453,420.0
3454,450.0
3455,110.0
3456,200.0
3457,92.0
3458,96.0
3459,85.0
3460,124.0
3461,580.0
3462,100.0
3463,85.0
3464,240.0
3465,120.0
3466,410.0
3467,306.0
3468,135.0
3469,1699.0
3470,205.0
3471,398.0
3472,349.0
3473,625.0
3474,348.0
3475,604.0
3476,95.0
3477,100.0
3478,360.0
3479,370.0
3480,465.0
3481,300.0
3482,350.0
3483,700.0
3484,335.0
3485,245.0
3486,360.0
3487,290.0
3488,895.0
3489,530.0
3490,300.0
3491,229.0
3492,495.0
3493,360.0
3494,425.0
3495,465.0
3496,265.0
3497,335.0
3498,450.0
3499,800.0
3500,260.0
3501,1200.0
3502,610.0
3503,290.0
3504,375.0
3505,340.0
3506,335.0
3507,480.0
3508,345.0
3509,290.0
3510,340.0
3511,340.0
3512,299.0
3513,241.0
3514,1250.0
3515,698.0
3516,650.0
3517,650.0
3518,340.0
3519,210.0
3520,245.0
3521,356.0
3522,1253.0
3523,350.0
3524,220.0
3525,445.0
3526,498.0
3527,800.0
3528,330.0
3529,810.0
3530,621.0
3531,330.0
3532,338.0
3533,368.0
3534,415.0
3535,280.0
3536,399.0
3537,440.0
3538,460.0
3539,305.0
3540,370.0
3541,205.0
3542,356.0
3543,570.0
3544,370.0
3545,320.0
3546,470.0
3547,285.0
3548,345.0
3549,415.0
3550,285.0
3551,235.0
3552,288.0
3553,429.0
3554,390.0
3555,420.0
3556,293.0
3557,405.0
3558,429.0
3559,640.0
3560,2000.0
3561,425.0
3562,279.0
3563,260.0
3564,349.0
3565,340.0
3566,550.0
3567,480.0
3568,420.0
3569,342.0
3570,350.0
3571,360.0
3572,420.0
3573,260.0
3574,480.0
3575,280.0
3576,420.0
3577,1000.0
3578,269.0
3579,325.0
3580,405.0
3581,340.0
3582,660.0
3583,335.0
3584,225.0
3585,316.0
3586,295.0
3587,350.0
3588,435.0
3589,810.0
3590,839.0
3591,268.0
3592,390.0
3593,470.0
3594,260.0
3595,355.0
3596,430.0
3597,580.0
3598,470.0
3599,325.0
3600,492.0
3601,349.0
3602,1300.0
3603,340.0
3604,480.0
3605,400.0
3606,483.0
3607,380.0
3608,405.0
3609,358.0
3610,430.0
3611,430.0
3612,480.0
3613,515.0
3614,288.0
3615,850.0
3616,280.0
3617,415.0
3618,410.0
3619,265.0
3620,880.0
3621,480.0
3622,460.0
3623,420.0
3624,700.0
3625,320.0
3626,610.0
3627,340.0
3628,280.0
3629,222.0
3630,258.0
3631,283.0
3632,348.0
3633,415.0
3634,215.0
3635,272.0
3636,730.0
3637,395.0
3638,280.0
3639,600.0
3640,275.0
3641,325.0
3642,300.0
3643,360.0
3644,350.0
3645,230.0
3646,950.0
3647,400.0
3648,540.0
3649,320.0
3650,275.0
3651,465.0
3652,570.0
3653,430.0
3654,376.0
3655,334.0
3656,435.0
3657,459.0
3658,372.0
3659,460.0
3660,370.0
3661,415.0
3662,350.0
3663,230.0
3664,270.0
3665,520.0
3666,559.0
3667,299.0
3668,720.0
3669,330.0
3670,407.0
3671,460.0
3672,436.0
3673,349.0
3674,390.0
3675,848.0
3676,243.0
3677,275.0
3678,316.0
3679,283.0
3680,265.0
3681,568.0
3682,345.0
3683,320.0
3684,436.0
3685,425.0
3686,265.0
3687,355.0
3688,385.0
3689,419.0
3690,270.0
3691,220.0
3692,730.0
3693,243.0
3694,248.0
3695,375.0
3696,560.0
3697,640.0
3698,280.0
3699,291.0
3700,345.0
3701,250.0
3702,340.0
3703,510.0
3704,398.0
3705,600.0
3706,340.0
3707,350.0
3708,620.0
3709,350.0
3710,340.0
3711,419.0
3712,365.0
3713,680.0
3714,420.0
3715,440.0
3716,275.0
3717,215.0
3718,255.0
3719,289.0
3720,510.0
3721,370.0
3722,556.0
3723,300.0
3724,269.0
3725,500.0
3726,240.0
3727,460.0
3728,285.0
3729,599.0
3730,405.0
3731,425.0
3732,450.0
3733,289.0
3734,338.0
3735,485.0
3736,745.0
3737,310.0
3738,330.0
3739,355.0
3740,400.0
3741,515.0
3742,275.0
3743,380.0
3744,398.0
3745,1200.0
3746,240.0
3747,290.0
3748,818.0
3749,345.0
3750,340.0
3751,326.0
3752,518.0
3753,389.0
3754,620.0
3755,400.0
3756,660.0
3757,1250.0
3758,366.0
3759,350.0
3760,427.0
3761,866.0
3762,385.0
3763,1050.0
3764,338.0
3765,359.0
3766,400.0
3767,370.0
3768,440.0
3769,634.0
3770,450.0
3771,305.0
3772,318.0
3773,275.0
3774,435.0
3775,370.0
3776,400.0
3777,430.0
3778,535.0
3779,260.0
3780,349.0
3781,430.0
3782,415.0
3783,265.0
3784,460.0
3785,330.0
3786,535.0
3787,400.0
3788,450.0
3789,302.0
3790,690.0
3791,465.0
3792,458.0
3793,344.0
3794,479.0
3795,305.0
3796,669.0
3797,445.0
3798,338.0
3799,270.0
3800,730.0
3801,420.0
3802,470.0
3803,548.0
3804,385.0
3805,316.0
3806,510.0
3807,278.0
3808,850.0
3809,346.0
3810,399.0
3811,340.0
3812,340.0
3813,420.0
3814,313.0
3815,465.0
3816,310.0
3817,288.0
3818,320.0
3819,275.0
3820,560.0
3821,660.0
3822,310.0
3823,465.0
3824,246.0
3825,490.0
3826,420.0
3827,470.0
3828,428.0
3829,390.0
3830,520.0
3831,430.0
3832,432.0
3833,306.0
3834,610.0
3835,1168.0
3836,245.0
3837,206.0
3838,310.0
3839,480.0
3840,745.0
3841,348.0
3842,435.0
3843,275.0
3844,445.0
3845,430.0
3846,404.0
3847,455.0
3848,320.0
3849,530.0
3850,245.0
3851,623.0
3852,495.0
3853,505.0
3854,359.0
3855,342.0
3856,500.0
3857,315.0
3858,315.0
3859,305.0
3860,262.0
3861,310.0
3862,486.0
3863,425.0
3864,418.0
3865,485.0
3866,410.0
3867,565.0
3868,408.0
3869,420.0
3870,310.0
3871,305.0
3872,285.0
3873,385.0
3874,470.0
3875,415.0
3876,415.0
3877,270.0
3878,350.0
3879,369.0
3880,420.0
3881,578.0
3882,370.0
3883,410.0
3884,230.0
3885,356.0
3886,298.0
3887,448.0
3888,490.0
3889,400.0
3890,700.0
3891,426.0
3892,275.0
3893,467.0
3894,465.0
3895,494.0
3896,310.0
3897,550.0
3898,420.0
3899,344.0
3900,306.0
3901,475.0
3902,330.0
3903,530.0
3904,470.0
3905,320.0
3906,354.0
3907,650.0
3908,337.0
3909,363.0
3910,410.0
3911,500.0
3912,280.0
3913,300.0
3914,290.0
3915,650.0
3916,290.0
3917,485.0
3918,290.0
3919,245.0
3920,194.0
3921,330.0
3922,670.0
3923,430.0
3924,740.0
3925,420.0
3926,290.0
3927,338.0
3928,390.0
3929,270.0
3930,448.0
3931,550.0
3932,245.0
3933,285.0
3934,465.0
3935,290.0
3936,365.0
3937,310.0
3938,315.0
3939,590.0
3940,539.0
3941,300.0
3942,265.0
3943,330.0
3944,357.0
3945,315.0
3946,370.0
3947,240.0
3948,350.0
3949,230.0
3950,298.0
3951,260.0
3952,280.0
3953,315.0
3954,330.0
3955,301.0
3956,323.0
3957,330.0
3958,433.0
3959,430.0
3960,440.0
3961,1050.0
3962,376.0
3963,398.0
3964,458.0
3965,360.0
3966,289.0
3967,310.0
3968,233.0
3969,330.0
3970,308.0
3971,1350.0
3972,380.0
3973,245.0
3974,1160.0
3975,230.0
3976,315.0
3977,230.0
3978,300.0
3979,335.0
3980,265.0
3981,371.0
3982,720.0
3983,240.0
3984,743.3
3985,328.0
3986,600.0
3987,410.0
3988,299.0
3989,340.0
3990,285.0
3991,668.0
3992,300.0
3993,322.0
3994,578.0
3995,430.0
3996,760.0
3997,395.0
3998,340.0
3999,270.0
4000,307.0
4001,700.0
4002,300.0
4003,280.0
4004,1250.0
4005,530.0
4006,710.0
4007,666.0
4008,655.0
4009,458.0
4010,329.0
4011,266.0
4012,750.0
4013,378.0
4014,305.0
4015,309.6
4016,305.0
4017,469.0
4018,500.0
4019,500.0
4020,745.0
4021,690.0
4022,920.0
4023,242.0
4024,225.0
4025,368.0
4026,360.0
4027,450.0
4028,257.0
4029,285.0
4030,420.0
4031,320.0
4032,469.0
4033,430.0
4034,432.0
4035,660.0
4036,300.0
4037,650.0
4038,365.0
4039,550.0
4040,385.0
4041,369.0
4042,370.0
4043,760.0
4044,760.0
4045,597.0
4046,650.0
4047,460.0
4048,262.0
4049,353.0
4050,719.0
4051,760.0
4052,430.0
4053,583.0
4054,589.0
4055,510.0
4056,325.0
4057,249.0
4058,850.0
4059,630.0
4060,750.0
4061,356.5
4062,1350.0
4063,400.0
4064,385.0
4065,240.0
4066,377.0
4067,620.0
4068,497.0
4069,1080.0
4070,450.0
4071,640.0
4072,330.0
4073,465.0
4074,338.0
4075,350.0
4076,315.0
4077,340.0
4078,580.0
4079,430.0
4080,765.0
4081,430.0
4082,520.0
4083,495.0
4084,425.0
4085,310.0
4086,248.0
4087,595.0
4088,217.0
4089,380.0
4090,350.0
4091,587.0
4092,380.0
4093,360.0
4094,366.0
4095,425.0
4096,760.0
4097,430.0
4098,276.0
4099,340.0
4100,540.7
4101,424.0
4102,680.0
4103,345.0
4104,278.0
