index,Region,District,Garden,Layout,Floor,Year,Size,Direction,Renovation,Price
9418,7,158,2626,8,17,45,72,25,4,660.0
9419,7,58,254,15,5,44,59,38,3,700.0
9420,7,23,732,15,17,47,76,60,4,1100.0
9421,7,3,3317,15,15,47,117,60,4,1350.0
9422,7,164,1822,1,10,42,43,25,0,470.0
9423,7,211,1892,1,20,44,29,20,4,370.0
9424,7,138,2208,8,21,53,85,49,4,670.0
9425,7,138,1541,1,26,56,47,20,3,433.0
9426,7,33,2254,8,25,55,87,58,3,590.0
9427,7,156,2433,8,5,35,44,38,3,480.0
9428,7,138,2398,15,5,33,63,49,3,450.0
9429,7,156,2434,8,5,34,49,49,4,550.0
9430,7,32,2664,1,5,36,26,46,3,388.0
9431,7,65,1879,15,16,44,115,49,3,1220.0
9432,7,176,3387,16,9,50,107,49,0,920.0
9433,7,164,3042,8,22,45,64,63,0,819.0
9434,7,58,2466,8,5,35,47,38,0,585.0
9435,7,65,1879,23,15,48,197,63,3,1650.0
9436,7,98,419,8,24,49,58,24,3,710.0
9437,7,94,500,8,11,43,59,38,3,603.0
9438,7,7,3062,15,5,47,77,38,4,1050.0
9439,7,164,2068,22,19,47,126,24,4,1200.0
9440,7,58,3343,8,5,32,44,46,4,530.0
9441,7,153,591,8,5,27,40,60,3,460.0
9442,7,23,838,8,5,43,46,49,4,565.0
9443,7,65,2635,8,8,46,54,63,3,450.0
9444,7,207,3098,9,5,44,58,49,4,580.0
9445,7,22,2108,16,5,45,105,38,3,823.0
9446,7,158,2461,8,5,42,49,60,4,780.0
9447,7,156,2433,1,5,37,28,58,3,410.0
9448,7,21,1580,15,5,41,62,49,0,470.0
9449,7,178,2427,9,8,55,110,32,4,1100.0
9450,7,211,602,8,11,39,56,54,4,600.0
9451,7,176,3385,22,4,57,133,49,0,1390.0
9452,7,176,3241,1,5,45,44,49,4,380.0
9453,7,176,3385,23,4,59,132,49,2,1280.0
9454,7,58,2466,1,17,35,37,46,4,473.0
9455,7,138,2989,23,6,52,190,49,4,1050.0
9456,7,212,1033,16,5,47,114,49,3,899.0
9457,7,94,1313,8,5,43,45,27,3,430.0
9458,7,178,2426,8,5,51,62,49,3,568.0
9459,7,152,2393,8,5,29,46,49,3,412.0
9460,7,170,1378,15,5,44,55,49,3,650.0
9461,7,149,2381,8,4,26,34,46,3,505.0
9462,7,113,2554,1,5,36,27,38,3,340.0
9463,7,88,3092,8,16,50,61,49,4,595.0
9464,7,183,2157,1,21,47,79,25,4,645.0
9465,7,15,174,8,15,36,47,60,0,710.0
9466,7,65,3390,1,8,52,44,58,3,545.0
9467,7,137,549,1,10,56,63,49,3,520.0
9468,7,138,1541,8,26,59,73,20,3,605.0
9469,7,164,414,23,25,48,224,25,4,2450.0
9470,7,94,1611,1,14,42,34,46,3,362.0
9471,7,98,603,8,11,33,42,46,0,450.0
9472,7,94,1312,8,5,37,45,49,3,470.0
9473,7,183,2157,16,21,47,196,38,3,1350.0
9474,7,23,1397,1,5,39,31,38,4,395.0
9475,7,15,2796,1,17,53,39,20,4,475.0
9476,7,88,3092,8,21,50,62,49,4,610.0
9477,7,158,1223,8,25,49,79,25,4,950.0
9478,7,23,1397,8,4,39,51,49,3,540.0
9479,7,98,1714,1,5,35,24,20,2,327.0
9480,7,176,1878,15,5,47,68,38,3,480.0
9481,7,158,2843,8,5,29,36,46,4,500.0
9482,7,7,3141,15,16,50,109,27,3,1210.0
9483,7,175,3045,23,5,47,122,49,4,675.5
9484,7,88,1963,1,5,45,33,46,4,390.0
9485,7,164,656,8,17,43,80,25,3,760.0
9486,7,164,656,8,17,43,97,25,3,840.0
9487,7,65,3002,1,13,51,48,20,3,590.0
9488,7,212,2920,23,5,56,164,49,4,1850.0
9489,7,55,832,16,5,45,123,49,3,1150.0
9490,7,158,2117,22,24,47,145,25,4,1380.0
9491,7,94,2369,31,14,54,217,49,4,1880.0
9492,7,32,257,23,19,47,164,25,4,1480.0
9493,7,58,2466,1,17,35,37,46,4,473.0
9494,7,176,3241,1,5,45,44,49,4,380.0
9495,7,176,3385,23,4,59,132,49,2,1280.0
9496,7,94,1313,8,5,43,45,27,3,430.0
9497,7,178,2426,8,5,51,62,49,3,568.0
9498,7,15,174,8,11,33,44,46,4,690.0
9499,7,148,2331,8,11,49,99,60,4,810.0
9500,7,148,2331,15,11,50,110,58,4,850.0
9501,7,152,2107,15,14,51,126,25,3,920.0
9502,7,183,374,8,5,40,42,60,3,490.0
9503,7,88,3092,8,16,50,61,49,0,610.0
9504,7,158,2460,8,18,45,56,52,3,709.0
9505,7,164,2562,16,14,47,198,49,3,1600.0
9506,7,138,2222,1,12,52,19,60,3,320.0
9507,7,7,1860,16,16,54,84,63,4,980.0
9508,7,137,459,8,7,58,76,49,4,550.0
9509,7,7,1583,1,6,49,46,46,3,580.0
9510,7,58,3343,8,5,37,53,40,4,600.0
9511,7,158,3253,1,25,49,71,60,3,798.0
9512,7,127,1524,8,5,54,73,38,3,555.0
9513,7,176,3386,8,4,55,110,49,4,990.0
9514,7,212,2425,16,4,50,150,49,4,1350.0
9515,7,3,57,8,8,47,73,49,4,1250.0
9516,7,138,1331,16,5,47,105,49,2,650.0
9517,7,113,1682,8,5,29,43,49,4,515.0
9518,7,137,2899,8,3,26,39,49,4,295.0
9519,7,23,2527,15,5,36,58,49,3,900.0
9520,7,138,2984,8,5,58,77,49,4,710.0
9521,7,158,1223,8,25,49,79,25,4,950.0
9522,7,138,2103,8,5,45,44,38,4,370.0
9523,7,94,1611,15,13,42,89,65,3,830.0
9524,7,3,2851,0,13,51,33,46,3,680.0
9525,7,178,2183,1,8,52,41,20,4,460.0
9526,7,58,855,15,5,32,47,54,4,625.0
9527,7,175,1429,9,5,43,67,46,4,450.0
9528,7,3,2198,8,13,49,103,38,4,1450.0
9529,7,138,1331,8,8,45,55,49,4,445.0
9530,7,183,374,8,5,40,42,60,3,490.0
9531,7,7,3063,16,15,47,105,60,4,1100.0
9532,7,156,2433,8,5,27,44,49,3,539.0
9533,7,23,838,8,4,43,50,49,3,620.0
9534,7,182,3433,8,3,28,39,49,3,340.0
9535,7,148,2331,8,11,49,99,60,4,810.0
9536,7,148,2331,15,11,50,110,58,4,850.0
9537,7,152,2107,15,14,51,126,25,3,920.0
9538,7,7,1814,16,18,52,151,25,4,1800.0
9539,7,98,1678,16,13,46,144,49,4,1500.0
9540,7,183,1808,16,15,48,194,25,3,1680.0
9541,7,32,2000,15,5,31,67,49,3,820.0
9542,7,145,3570,8,5,45,49,49,4,549.0
9543,7,158,962,16,11,48,138,38,3,900.0
9544,7,178,2427,16,10,55,132,27,4,1080.0
9545,7,45,632,8,13,32,48,46,3,516.0
9546,7,164,285,15,16,46,153,63,4,1592.0
9547,7,175,1616,16,5,47,91,27,0,565.0
9548,7,178,2432,9,5,45,60,49,4,620.0
9549,7,55,830,1,19,37,36,46,3,450.0
9550,7,7,3061,8,15,48,102,63,3,1050.0
9551,7,145,3119,8,23,48,92,60,4,800.0
9552,7,58,3343,8,5,40,45,49,3,580.0
9553,7,149,1409,15,5,48,107,49,4,820.0
9554,7,138,2056,8,5,37,44,49,0,422.0
9555,7,113,2554,8,14,45,70,46,4,700.0
9556,7,149,113,8,17,37,46,20,4,640.0
9557,7,65,2988,9,16,50,89,25,4,1118.0
9558,7,33,2808,9,27,46,118,25,4,810.0
9559,7,94,1611,1,14,42,34,46,0,363.0
9560,7,15,2796,8,17,53,49,20,4,570.0
9561,7,58,852,8,5,32,40,49,3,510.0
9562,7,7,2274,15,10,50,100,25,3,1050.0
9563,7,217,34,8,4,28,40,49,2,468.0
9564,7,32,2665,15,5,45,59,49,3,718.0
9565,7,94,500,15,5,43,73,33,3,720.0
9566,7,65,2070,9,13,58,94,52,0,1010.0
9567,7,94,1610,8,5,45,44,49,4,408.0
9568,7,138,2985,9,5,58,96,49,4,835.0
9569,7,7,3061,8,15,48,112,35,0,1199.0
9570,7,178,2919,16,6,58,105,38,4,970.0
9571,7,7,2655,15,12,51,143,49,4,1750.0
9572,7,178,2921,16,5,58,220,49,4,2460.0
9573,7,3,479,9,15,52,105,49,4,1900.0
9574,7,3,480,15,16,47,136,52,0,1700.0
9575,7,32,2659,8,5,40,46,49,3,595.0
9576,7,137,459,23,7,56,144,49,4,1265.0
9577,7,6,122,15,16,51,106,63,0,1180.0
9578,7,22,2428,16,15,47,127,25,3,850.0
9579,7,23,172,15,19,47,127,60,3,1300.0
9580,7,23,1397,8,5,32,50,49,3,568.0
9581,7,158,962,16,11,48,138,38,3,900.0
9582,7,127,1524,8,5,47,58,25,0,448.0
9583,7,138,2056,8,5,37,44,49,0,422.0
9584,7,178,2432,9,5,45,60,49,4,620.0
9585,7,55,830,1,19,37,36,46,3,450.0
9586,7,178,2919,9,6,57,104,38,4,860.0
9587,7,152,330,9,8,52,109,49,4,1170.0
9588,7,138,1330,8,8,50,77,49,4,610.0
9589,7,137,549,1,10,54,55,63,4,490.0
9590,7,164,3269,22,21,50,144,63,4,1400.0
9591,7,138,590,1,5,40,31,46,4,379.0
9592,7,138,2104,8,5,50,78,49,3,645.0
9593,7,94,1314,8,17,57,61,60,3,540.0
9594,7,152,2497,8,8,51,64,38,4,570.0
9595,7,156,256,27,23,46,214,46,3,1280.0
9596,7,65,2635,23,8,46,101,24,3,922.0
9597,7,22,508,15,5,33,59,49,4,670.0
9598,7,152,2394,15,5,34,55,49,3,485.0
9599,7,138,2105,8,5,45,47,38,4,410.0
9600,7,137,549,23,5,56,156,49,4,1320.0
9601,7,65,2634,15,8,53,104,49,4,1030.0
9602,7,6,122,15,16,51,106,63,0,1180.0
9603,7,6,1987,16,8,51,125,49,3,960.0
9604,7,178,2919,16,6,58,105,38,4,970.0
9605,7,7,2655,15,12,51,143,49,4,1750.0
9606,7,127,1524,8,5,47,58,25,0,448.0
9607,7,23,172,15,19,47,127,60,3,1300.0
9608,7,23,1397,8,5,32,50,49,3,568.0
9609,7,178,2921,16,5,58,220,49,4,2460.0
9610,7,158,962,16,11,48,138,38,3,900.0
9611,7,113,2592,15,5,34,89,49,3,880.0
9612,7,94,2090,16,5,45,102,49,3,680.0
9613,7,127,1523,8,5,51,70,49,3,565.0
9614,7,183,1825,8,4,35,48,49,0,532.0
9615,7,6,121,15,5,40,56,49,0,915.0
9616,7,175,1355,8,20,56,76,46,4,560.0
9617,7,22,1218,8,5,30,48,49,4,430.0
9618,7,65,2635,8,8,46,67,38,4,610.0
9619,7,217,2064,8,5,44,67,38,3,710.0
9620,7,3,2198,9,13,49,108,38,4,1580.0
9621,7,152,330,9,8,52,109,49,4,1170.0
9622,7,207,3389,8,2,44,54,38,4,850.0
9623,7,15,1587,8,13,47,117,49,3,1220.0
9624,7,156,2438,8,5,33,43,49,3,555.0
9625,7,176,1878,16,5,52,129,49,0,850.0
9626,7,175,2195,8,17,55,61,49,4,450.0
9627,7,145,1066,1,17,36,30,49,0,395.0
9628,7,137,623,8,5,31,47,49,4,380.0
9629,7,138,1331,16,5,48,125,27,3,868.0
9630,7,23,1645,8,8,43,47,49,4,545.0
9631,7,149,3028,8,5,26,45,49,3,529.0
9632,7,138,2989,1,4,52,62,49,4,525.0
9633,7,152,2393,8,4,8,52,38,3,320.0
9634,7,23,2204,15,5,29,52,46,3,680.0
9635,7,113,2592,15,5,34,89,49,3,880.0
9636,7,23,2527,9,5,34,45,46,3,675.0
9637,7,23,215,8,5,46,47,49,4,490.0
9638,7,15,2711,8,13,39,51,25,4,823.0
9639,7,156,1824,8,17,39,50,25,3,530.0
9640,7,32,1863,15,19,36,66,63,4,765.0
9641,7,158,2626,8,5,43,66,46,4,880.0
9642,7,6,124,16,5,47,142,49,3,1300.0
9643,7,217,2064,8,5,44,67,38,4,720.0
9644,7,145,291,1,24,49,57,63,4,578.0
9645,7,65,2635,8,8,46,67,49,3,620.0
9646,7,98,2591,8,5,31,42,49,0,450.0
9647,7,94,408,15,4,44,108,49,4,883.0
9648,7,22,2108,9,11,45,96,49,3,812.0
9649,7,88,2209,9,6,48,123,49,4,1350.0
9650,7,183,3275,8,15,52,63,24,0,900.0
9651,7,164,737,1,20,44,92,44,4,760.0
9652,7,138,2222,8,9,50,71,49,0,610.0
9653,7,15,2529,8,3,18,34,38,3,648.0
9654,7,158,1223,15,25,48,125,27,4,1500.0
9655,7,158,1223,15,25,49,120,62,4,1400.0
9656,7,98,2591,8,5,31,42,49,0,450.0
9657,7,175,1514,8,5,47,44,46,4,370.0
9658,7,183,3479,8,5,37,49,49,3,545.0
9659,7,145,3570,8,17,41,47,63,3,510.0
9660,7,94,408,15,4,44,108,49,4,883.0
9661,7,88,1238,8,18,45,70,63,4,650.0
9662,7,22,508,15,5,27,60,49,0,670.0
9663,7,175,1981,8,3,48,87,54,0,710.0
9664,7,158,2626,8,5,43,66,46,4,880.0
9665,7,22,2108,9,11,45,96,49,3,812.0
9666,7,176,1878,8,5,47,52,38,3,408.0
9667,7,164,737,1,20,44,92,44,4,760.0
9668,7,138,2222,8,9,50,71,49,0,610.0
9669,7,15,2529,8,3,18,34,38,3,648.0
9670,7,158,1223,15,25,48,125,27,4,1500.0
9671,7,158,1223,15,25,49,120,62,4,1400.0
9672,7,183,3275,8,15,52,63,24,0,900.0
9673,7,175,1514,8,5,47,44,46,4,370.0
9674,7,158,2464,8,11,37,50,24,3,550.0
9675,7,6,124,16,5,47,142,49,3,1300.0
9676,7,98,2591,8,5,31,42,49,0,450.0
9677,7,65,2635,8,8,46,67,49,3,620.0
9678,7,183,3479,8,5,37,49,49,3,545.0
9679,7,145,3570,8,17,41,47,63,3,510.0
9680,7,94,408,15,4,44,108,49,4,883.0
9681,7,153,1109,8,5,31,43,32,4,520.0
9682,7,152,2497,9,8,51,77,49,3,720.0
9683,7,212,2818,8,5,42,51,60,4,460.0
9684,7,175,1353,8,8,55,76,49,0,630.0
9685,7,22,2108,8,10,53,88,20,4,700.0
9686,7,98,419,15,25,46,77,60,3,867.0
9687,7,58,2465,8,5,35,43,49,4,750.0
9688,7,58,2465,1,17,45,29,46,3,495.0
9689,7,3,2198,16,8,49,152,49,3,2250.0
9690,7,156,1129,8,14,53,109,60,4,880.0
9691,7,32,2662,15,9,40,64,49,4,750.0
9692,7,183,2709,1,18,50,55,24,3,600.0
9693,7,175,2124,9,5,47,109,42,4,650.0
9694,7,3,1484,16,15,50,146,49,4,2400.0
9695,7,164,143,16,24,50,140,49,4,1350.0
9696,7,98,1716,15,13,28,54,24,4,579.0
9697,7,88,1238,16,17,45,107,27,4,950.0
9698,7,22,2108,8,11,53,62,60,4,562.0
9699,7,176,1878,8,23,48,84,25,4,580.0
9700,7,183,2938,16,20,47,131,25,4,1450.0
9701,7,170,1377,8,17,46,94,65,3,999.0
9702,7,156,3349,1,16,39,29,44,4,410.0
9703,7,136,572,8,5,56,70,38,0,375.0
9704,7,138,3204,1,8,55,46,38,3,392.0
9705,7,138,2759,8,8,54,92,38,3,640.0
9706,7,145,3570,16,6,44,96,49,4,949.0
9707,7,65,360,15,8,45,87,24,3,700.0
9708,7,153,1109,8,5,31,43,32,4,520.0
9709,7,152,2497,9,8,51,77,49,3,720.0
9710,7,212,2818,8,5,42,51,60,4,460.0
9711,7,58,2465,1,17,45,29,46,3,495.0
9712,7,58,2465,8,5,35,43,49,4,750.0
9713,7,175,1353,8,8,55,76,49,0,630.0
9714,7,22,2108,8,10,53,88,20,4,700.0
9715,7,145,1066,8,12,37,57,24,0,600.0
9716,7,156,856,8,17,42,46,49,4,558.0
9717,7,170,2573,1,21,45,39,60,4,424.0
9718,7,149,1069,9,19,52,141,58,3,1250.0
9719,7,32,2665,15,5,33,50,49,3,625.0
9720,7,138,3478,8,14,52,39,46,0,405.0
9721,7,164,2562,9,23,47,148,58,4,1100.0
9722,7,156,1129,8,14,53,109,60,4,880.0
9723,7,175,2124,9,5,47,109,42,4,650.0
9724,7,183,2709,1,18,50,55,24,3,600.0
9725,7,3,1484,16,15,50,146,49,4,2400.0
9726,7,164,143,16,24,50,140,49,4,1350.0
9727,7,98,1716,15,13,28,54,24,4,579.0
9728,7,6,3256,16,10,55,136,54,3,1125.0
9729,7,21,471,8,23,47,72,60,3,730.0
9730,7,152,2622,15,4,51,98,49,4,672.0
9731,7,3,2198,16,8,49,152,49,3,2250.0
9732,7,145,3570,8,17,45,127,24,4,1100.0
9733,7,113,359,1,11,51,47,46,4,550.0
9734,7,3,57,8,5,47,72,49,4,1150.0
9735,7,170,55,1,5,37,31,49,4,470.0
9736,7,3,1772,8,19,48,98,25,3,1500.0
9737,7,138,1592,8,5,50,99,25,4,770.0
9738,7,175,2695,8,21,43,49,58,3,495.0
9739,7,138,2104,16,5,47,107,49,3,750.0
9740,7,58,2029,8,9,45,81,60,4,850.0
9741,7,175,2124,8,20,51,95,24,4,600.0
9742,7,152,2392,8,5,46,80,58,4,519.0
9743,7,176,3386,9,14,55,111,54,4,1100.0
9744,7,183,1241,8,5,41,45,49,3,500.0
9745,7,113,1682,8,5,29,43,49,4,515.0
9746,7,6,121,16,5,43,109,25,4,1180.0
9747,7,89,128,0,8,59,35,46,4,398.0
9748,7,175,1513,8,5,28,48,49,0,380.0
9749,7,212,515,8,5,42,52,49,4,460.0
9750,7,164,3405,8,5,35,44,49,4,487.0
9751,7,145,3119,9,23,48,91,20,4,826.0
9752,7,65,3002,9,10,51,108,46,3,1180.0
9753,7,183,375,16,18,49,123,25,0,1450.0
9754,7,212,515,8,5,45,46,49,4,435.0
9755,7,58,2466,1,5,34,26,46,3,450.0
9756,7,145,291,8,24,51,88,58,4,800.0
9757,7,207,2282,15,5,47,72,49,4,802.0
9758,7,138,2759,9,7,54,91,49,3,820.0
9759,7,32,2074,1,27,42,51,58,4,560.0
9760,7,23,732,15,18,48,135,63,4,1800.0
9761,7,137,2047,8,8,59,92,25,3,630.0
9762,7,7,3061,16,15,48,159,25,3,1750.0
9763,7,217,1614,8,5,54,80,49,3,970.0
9764,7,178,2921,22,5,58,258,54,4,3050.0
9765,7,23,215,1,5,40,32,58,4,400.0
9766,7,7,1850,23,12,51,195,49,4,2350.0
9767,7,182,2928,23,3,51,192,49,4,2300.0
9768,7,178,362,24,9,60,269,49,4,2500.0
9769,7,156,856,8,23,39,36,20,4,480.0
9770,7,98,1989,2,20,51,57,24,3,598.0
9771,7,217,2065,8,15,38,40,46,3,525.0
9772,7,88,3362,23,5,49,80,54,4,871.0
9773,7,65,2620,0,13,51,43,20,4,440.0
9774,7,98,2591,1,5,40,26,46,0,340.0
9775,7,23,215,15,5,42,62,49,3,650.0
9776,7,22,2108,15,11,55,123,46,4,930.0
9777,7,6,122,16,9,51,135,49,4,1430.0
9778,7,145,1066,15,5,37,64,27,4,690.0
9779,7,21,471,9,23,46,98,63,4,930.0
9780,7,3,1484,8,15,50,103,38,4,1580.0
9781,7,94,839,8,5,34,44,49,3,460.0
9782,7,45,640,8,5,37,46,38,4,535.0
9783,7,88,2156,8,11,48,115,38,4,880.0
9784,7,148,2325,8,5,44,58,49,4,543.0
9785,7,175,1730,8,23,49,103,40,4,650.0
9786,7,94,407,9,6,45,87,49,3,700.0
9787,7,149,2381,8,15,43,55,20,3,689.0
9788,7,7,3062,16,15,47,132,25,4,1550.0
9789,7,212,1033,15,3,48,135,49,4,1200.0
9790,7,212,1033,15,5,47,101,38,3,790.0
9791,7,58,3116,8,23,47,99,20,4,930.0
9792,7,23,252,8,4,37,42,38,4,680.0
9793,7,113,1675,8,19,49,96,58,4,999.0
9794,7,7,3059,8,13,48,144,46,4,1580.0
9795,7,152,2707,9,7,49,105,24,3,720.0
9796,7,212,27,9,6,52,126,49,3,1150.0
9797,7,23,838,15,5,43,66,27,4,838.0
9798,7,138,2104,9,30,49,96,60,3,660.0
9799,7,183,1825,15,5,37,66,49,4,698.0
9800,7,35,2788,15,17,36,88,49,3,920.0
9801,7,164,3029,15,5,26,54,38,4,640.0
9802,7,7,3060,8,16,48,111,63,4,1250.0
9803,7,158,1220,16,17,46,190,25,4,1736.0
9804,7,33,929,15,23,44,89,25,4,630.0
9805,7,176,3387,16,9,50,107,49,3,920.0
9806,7,158,2624,8,5,40,43,49,4,480.0
9807,7,89,2054,8,6,39,49,49,3,386.0
9808,7,65,2634,8,8,57,56,60,4,665.0
9809,7,70,2429,15,17,48,132,60,3,850.0
9810,7,127,1523,8,5,51,70,49,4,580.0
9811,7,158,2117,16,24,47,133,65,4,1546.0
9812,7,183,2157,8,21,47,79,58,4,715.0
9813,7,164,282,9,12,49,166,49,4,2700.0
9814,7,212,2920,9,6,56,106,49,3,1280.0
9815,7,22,2108,15,5,45,106,49,3,885.0
9816,7,176,3386,15,4,55,141,46,3,1350.0
9817,7,58,2466,8,17,34,60,25,3,700.0
9818,7,88,1052,0,26,49,40,46,4,428.0
9819,7,164,2338,8,5,31,51,49,4,545.0
9820,7,7,1048,23,17,51,193,63,4,2400.0
9821,7,176,3386,9,14,55,111,65,4,1050.0
9822,7,148,2324,8,9,47,67,63,3,560.0
9823,7,22,2108,15,11,55,123,46,4,930.0
9824,7,145,1066,15,5,37,64,27,4,690.0
9825,7,88,2156,8,11,48,115,38,4,880.0
9826,7,3,1484,8,15,50,103,38,4,1580.0
9827,7,148,2325,8,5,44,58,49,4,543.0
9828,7,21,471,9,23,46,98,63,4,930.0
9829,7,149,2728,15,4,27,53,27,0,575.0
9830,7,178,2921,16,5,58,193,49,2,2400.0
9831,7,137,2684,15,3,30,56,49,3,420.0
9832,7,138,138,16,17,61,132,49,2,1380.0
9833,7,23,215,15,5,43,72,49,0,805.0
9834,7,138,138,16,17,61,133,49,2,1380.0
9835,7,153,263,15,5,43,82,49,3,1080.0
9836,7,183,3238,15,13,56,89,49,3,1350.0
9837,7,138,1592,9,14,50,103,46,3,625.0
9838,7,7,3059,9,13,48,144,46,4,1480.0
9839,7,175,1354,8,10,54,79,49,4,599.0
9840,7,158,3404,8,5,42,64,46,4,810.0
9841,7,33,929,8,5,42,73,49,4,595.0
9842,7,22,2096,8,5,35,49,49,3,460.0
9843,7,153,1110,23,3,33,100,49,0,1140.0
9844,7,137,459,8,7,56,78,54,2,580.0
9845,7,3,1772,15,17,50,140,60,3,1190.0
9846,7,94,406,22,11,51,159,49,3,1388.0
9847,7,35,683,1,15,56,45,63,3,650.0
9848,7,98,419,1,25,46,39,20,4,460.0
9849,7,65,2070,0,13,58,21,44,4,330.0
9850,7,158,2626,8,17,44,71,25,3,680.0
9851,7,65,1879,15,16,46,115,49,4,1180.0
9852,7,211,3231,15,5,35,59,38,3,630.0
9853,7,22,1075,8,15,32,42,49,3,550.0
9854,7,158,3253,16,24,49,164,25,4,2200.0
9855,7,158,2460,16,18,45,137,25,3,1300.0
9856,7,183,1131,15,21,49,152,49,4,1700.0
9857,7,58,2466,8,17,34,47,46,0,680.0
9858,7,152,330,8,8,52,88,38,4,970.0
9859,7,148,2324,8,5,47,60,49,0,540.0
9860,7,176,1878,15,23,48,105,52,4,630.0
9861,7,32,2000,15,5,32,69,49,4,850.0
9862,7,15,1668,8,6,42,30,49,4,600.0
9863,7,148,1076,8,15,39,55,40,4,630.0
9864,7,152,516,16,12,52,108,49,4,940.0
9865,7,178,2921,16,5,58,263,49,2,3200.0
9866,7,182,3433,8,3,28,40,49,3,290.0
9867,7,88,1684,1,19,53,52,49,4,560.0
9868,7,23,1397,1,5,37,27,46,3,370.0
9869,7,137,2899,8,4,32,43,49,3,295.0
9870,7,138,2208,8,21,53,85,49,3,630.0
9871,7,217,3483,8,4,31,36,46,4,520.0
9872,7,138,468,8,4,25,45,46,3,390.0
9873,7,6,1544,15,5,49,108,49,3,950.0
9874,7,138,2044,15,24,61,163,49,0,1620.0
9875,7,170,1378,8,17,44,62,60,4,710.0
9876,7,164,647,8,5,41,43,20,3,380.0
9877,7,58,2465,8,4,35,43,49,3,780.0
9878,7,183,2709,8,19,46,97,60,4,975.0
9879,7,183,2709,15,18,50,134,63,3,1220.0
9880,7,33,2254,8,25,55,90,24,4,660.0
9881,7,22,508,15,4,26,46,54,0,545.0
9882,7,7,3488,16,7,50,168,49,4,2390.0
9883,7,15,2711,15,13,39,56,54,4,879.0
9884,7,158,3189,8,5,49,81,49,4,960.0
9885,7,175,1353,16,13,55,137,49,4,1030.0
9886,7,148,2331,8,11,50,78,24,0,693.0
9887,7,35,819,15,23,49,96,24,3,937.0
9888,7,148,1076,15,5,35,66,38,4,742.0
9889,7,138,2223,8,12,46,85,49,3,580.0
9890,7,23,1645,8,8,42,49,46,3,580.0
9891,7,158,3253,16,24,49,164,25,4,2200.0
9892,7,183,1131,15,21,49,152,49,4,1700.0
9893,7,158,2460,16,18,45,137,25,3,1300.0
9894,7,98,419,15,21,46,139,63,4,1300.0
9895,7,138,2104,9,30,49,119,25,4,745.0
9896,7,138,1330,8,5,51,91,49,3,609.0
9897,7,127,1523,8,5,51,70,49,3,550.0
9898,7,22,1078,1,17,35,29,46,4,340.0
9899,7,32,3393,23,27,48,170,52,3,1750.0
9900,7,65,3148,8,5,43,63,49,3,670.0
9901,7,158,1220,8,25,46,69,25,4,790.0
9902,7,212,2017,8,5,47,77,38,4,551.0
9903,7,145,2726,16,6,45,100,49,4,998.0
9904,7,153,1097,8,5,27,51,49,3,550.0
9905,7,88,1238,15,17,45,107,63,4,880.0
9906,7,164,1822,8,12,41,53,52,3,557.0
9907,7,55,833,8,5,36,51,46,4,560.0
9908,7,58,2465,8,4,35,43,49,3,780.0
9909,7,138,2044,15,24,61,163,49,0,1620.0
9910,7,6,1544,15,5,49,108,49,3,950.0
9911,7,22,508,15,4,26,46,54,0,545.0
9912,7,164,647,8,5,41,43,20,3,380.0
9913,7,33,2254,8,25,55,90,24,4,660.0
9914,7,183,2709,8,19,46,97,60,4,975.0
9915,7,183,2709,15,18,50,134,63,3,1220.0
9916,7,136,572,8,5,56,72,49,4,340.0
9917,7,183,375,8,18,49,46,44,0,625.0
9918,7,158,2626,8,8,44,46,38,3,540.0
9919,7,158,3253,16,25,50,86,20,3,1030.0
9920,7,33,2043,15,23,51,103,46,0,980.0
9921,7,22,2097,8,5,45,44,49,4,577.0
9922,7,127,1523,8,5,51,70,49,3,570.0
9923,7,23,2334,8,5,36,46,49,3,465.0
9924,7,21,1577,15,5,30,50,49,4,550.0
9925,7,65,2635,8,9,46,66,49,4,575.0
9926,7,3,57,15,6,50,158,49,4,2400.0
9927,7,178,362,23,10,61,206,49,4,2149.0
9928,7,175,1354,8,10,54,79,49,4,610.0
9929,7,137,2229,15,5,43,79,49,3,520.0
9930,7,212,2017,9,5,49,91,49,3,716.0
9931,7,22,974,8,14,46,115,49,3,870.0
9932,7,170,2533,15,9,39,83,38,4,900.0
9933,7,45,1473,15,17,52,142,60,4,1300.0
9934,7,175,755,8,5,54,83,49,4,580.0
9935,7,88,2156,23,23,48,129,27,4,1165.0
9936,7,15,174,8,5,36,48,49,3,750.0
9937,7,98,1575,8,5,43,40,49,2,480.0
9938,7,94,1314,1,17,57,51,58,3,455.0
9939,7,156,1246,8,20,56,71,58,4,630.0
9940,7,65,3390,8,8,52,106,49,3,1180.0
9941,7,148,2325,16,10,48,110,60,3,815.0
9942,7,175,2695,8,19,46,69,25,4,625.0
9943,7,138,2104,16,30,49,145,46,3,880.0
9944,7,88,1684,1,19,53,44,44,4,450.0
9945,7,88,2209,16,6,48,173,49,4,1690.0
9946,7,183,1808,1,15,49,50,44,3,535.0
9947,7,127,1523,8,5,51,70,49,3,550.0
9948,7,22,1078,1,17,35,29,46,4,340.0
9949,7,32,3393,23,27,48,170,52,3,1750.0
9950,7,65,3148,8,5,43,63,49,3,670.0
9951,7,158,1220,8,25,46,69,25,4,790.0
9952,7,212,2017,8,5,47,77,38,4,551.0
9953,7,3,3317,16,15,47,129,25,3,1550.0
