,District,Elevator,Floor,Garden,Price,Size,Year,东城,丰台,亦庄开发区,大兴,密云,平谷,怀柔,房山,昌平,朝阳,海淀,石景山,西城,通州,门头沟,顺义,其他,南北,毛坯,简装,精装,东,南,西,北,Room,Hall
3174,顺义其它,,6,东方太阳城,408.0,107.0,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0,1.0,0.0,1.0,2.0,2.0
3175,顺义城,无电梯,6,双兴东区,282.0,70.0,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,1.0,0.0,1.0,1.0,1.0
3176,后沙峪,有电梯,7,香花畦家园,950.0,190.0,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,1.0,0.0,1.0,4.0,2.0
3177,顺义城,无电梯,6,双兴北区,273.0,69.0,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,1.0,0.0,1.0,1.0,1.0
3178,马坡,,2,金宝城南区,1300.0,315.0,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1.0,1.0,1.0,1.0,9.0,2.0
3179,顺义城,,6,裕龙一区,450.0,121.0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,1.0,0.0,1.0,3.0,1.0
3180,后沙峪,无电梯,5,万科城市花园,820.0,172.0,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,1.0,0.0,1.0,3.0,2.0
3181,首都机场,,6,西平里,310.0,72.0,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,1.0,0.0,1.0,2.0,1.0
3182,顺义城,无电梯,6,石园东苑,360.0,94.0,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,1.0,0.0,1.0,2.0,1.0
3183,顺义城,无电梯,6,义宾北区,257.0,63.0,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1.0,1.0,0.0,0.0,2.0,1.0
3184,顺义其它,,10,顺鑫花语,408.0,93.0,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,1.0,0.0,1.0,2.0,2.0
3185,顺义城,无电梯,6,港馨家园东区,436.0,119.0,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0,1.0,0.0,1.0,3.0,2.0
3186,顺义城,,6,龙府花园,400.0,98.0,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,1.0,0.0,1.0,3.0,1.0
3187,首都机场,无电梯,6,西平里,305.0,81.0,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.0,0.0,1.0,0.0,2.0,1.0
3188,顺义城,有电梯,18,兴顺宝典,525.0,143.0,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,1.0,0.0,1.0,3.0,2.0
3189,顺义城,有电梯,19,阳光水岸,280.0,63.0,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,1.0,0.0,1.0,2.0,1.0
3190,顺义其它,,6,顺鑫澜庭,325.0,125.0,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,1.0,0.0,1.0,3.0,1.0
3191,顺义城,无电梯,6,胜利小区,280.0,81.0,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.0,0.0,1.0,0.0,2.0,1.0
3192,顺义其它,有电梯,6,东方太阳城,530.0,136.0,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,1.0,1.0,1.0,3.0,2.0
3193,顺义城,无电梯,6,滨河小区,238.0,59.0,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,1.0,0.0,1.0,1.0,1.0
3194,顺义城,有电梯,17,金汉绿港一区,565.0,132.0,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,1.0,0.0,1.0,3.0,2.0
3195,顺义其它,,6,顺鑫花语,415.0,91.0,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,1.0,0.0,0.0,2.0,2.0
3196,顺义城,有电梯,18,怡馨家园,382.0,90.0,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1.0,0.0,1.0,0.0,2.0,2.0
3197,顺义城,无电梯,6,石园西区,255.0,64.0,1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0,1.0,0.0,1.0,2.0,1.0
3198,马坡,,11,香悦四季,520.0,114.0,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,1.0,0.0,1.0,3.0,1.0
3199,顺义城,,18,石园北区,339.0,93.0,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1.0,1.0,0.0,0.0,2.0,1.0
3200,顺义其它,有电梯,6,东方太阳城,600.0,161.0,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,1.0,0.0,1.0,3.0,2.0
3201,首都机场,有电梯,11,埃力生,560.0,146.0,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,1.0,0.0,1.0,3.0,1.0
3202,顺义城,无电梯,6,裕龙一区,510.0,115.0,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0,1.0,0.0,1.0,3.0,1.0
3203,顺义城,,6,西辛南区,300.0,70.0,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,1.0,0.0,1.0,2.0,1.0
3204,顺义城,有电梯,16,怡馨家园,510.0,111.0,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,1.0,0.0,1.0,3.0,1.0
3205,后沙峪,,6,三山新新家园,360.0,80.0,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,1.0,0.0,1.0,2.0,1.0
3206,顺义城,无电梯,6,东兴一区,343.0,93.0,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,1.0,0.0,1.0,2.0,1.0
3207,顺义其它,无电梯,6,馨港庄园三区,305.0,89.0,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,1.0,0.0,1.0,2.0,2.0
3208,顺义城,,6,滨河小区,313.0,89.0,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,1.0,0.0,1.0,3.0,1.0
3209,马坡,无电梯,6,马坡花园一区,436.0,127.0,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,1.0,0.0,1.0,3.0,2.0
3210,顺义其它,,4,东方太阳城,396.0,102.0,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,1.0,0.0,1.0,2.0,1.0
3211,顺义城,无电梯,6,站前东街,305.0,71.0,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,1.0,0.0,1.0,2.0,1.0
3212,顺义其它,无电梯,6,馨港庄园三区,405.0,127.0,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,1.0,0.0,1.0,3.0,2.0
3213,后沙峪,无电梯,3,万科城市花园,560.0,116.0,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,1.0,0.0,1.0,3.0,1.0
3214,顺义城,有电梯,18,红杉一品,360.0,80.0,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1.0,1.0,0.0,0.0,2.0,1.0
3215,顺义城,无电梯,6,裕龙一区,420.0,105.0,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,1.0,0.0,1.0,3.0,1.0
3216,顺义城,,6,石园北区,430.0,121.0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,1.0,0.0,1.0,3.0,2.0
3217,后沙峪,无电梯,6,双裕花园西区,520.0,110.0,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,1.0,0.0,1.0,2.0,2.0
3218,顺义城,无电梯,6,义宾南区,255.0,63.0,1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,1.0,0.0,1.0,2.0,1.0
3219,顺义城,有电梯,18,石园北区,335.0,99.0,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.0,0.0,0.0,1.0,2.0,1.0
3220,后沙峪,无电梯,3,万科城市花园,430.0,81.0,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,1.0,0.0,1.0,2.0,2.0
3221,首都机场,无电梯,6,南竺园,293.0,79.0,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,1.0,0.0,1.0,2.0,1.0
3222,顺义城,无电梯,6,西辛南区,332.0,85.0,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,1.0,0.0,1.0,3.0,1.0
3223,顺义城,有电梯,18,怡馨家园,425.0,87.0,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0,1.0,0.0,1.0,2.0,1.0
3224,马坡,有电梯,11,香悦四季,630.0,138.0,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,1.0,0.0,1.0,4.0,2.0
3225,后沙峪,无电梯,3,万科城市花园,650.0,152.0,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,1.0,0.0,1.0,4.0,1.0
3226,马坡,,17,中铁花溪渡,410.0,92.0,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,1.0,0.0,1.0,3.0,1.0
3227,顺义城,,6,双兴南区,310.0,83.0,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,1.0,0.0,1.0,2.0,2.0
3228,后沙峪,无电梯,5,万科城市花园,690.0,144.0,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,1.0,0.0,1.0,3.0,2.0
3229,马坡,无电梯,6,马坡花园二区,430.0,119.0,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,1.0,0.0,1.0,3.0,2.0
3230,顺义城,无电梯,6,裕龙二区,410.0,93.0,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,1.0,0.0,1.0,3.0,1.0
3231,顺义其它,有电梯,4,东方太阳城,699.0,179.0,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,1.0,0.0,1.0,4.0,2.0
3232,首都机场,有电梯,13,蓝天苑,650.0,156.0,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,1.0,0.0,1.0,3.0,2.0
3233,后沙峪,无电梯,6,双裕花园西区,540.0,110.0,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,1.0,0.0,1.0,2.0,2.0
3234,后沙峪,无电梯,6,双裕花园西区,1100.0,219.0,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,1.0,0.0,1.0,5.0,2.0
3235,马坡,有电梯,6,鲁能7号院颐景润园,675.0,145.0,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,1.0,0.0,1.0,3.0,2.0
3236,顺义其它,,6,东方太阳城,500.0,134.0,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,1.0,0.0,1.0,2.0,2.0
3237,顺义其它,无电梯,6,馨港庄园三区,420.0,138.0,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.0,1.0,1.0,1.0,3.0,2.0
3238,顺义城,有电梯,20,金汉绿港五区,280.0,64.0,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1.0,0.0,0.0,1.0,1.0,1.0
3239,顺义城,,6,义宾北区,267.0,65.0,1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,1.0,0.0,1.0,2.0,1.0
3240,后沙峪,无电梯,6,裕祥花园,298.0,75.0,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,1.0,0.0,1.0,2.0,1.0
3241,顺义城,有电梯,16,石园北区,289.0,78.0,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,1.0,0.0,1.0,2.0,1.0
3242,顺义城,无电梯,6,义宾南区,245.0,62.0,1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1.0,0.0,1.0,0.0,2.0,2.0
3243,后沙峪,,14,中粮祥云国际生活区,1050.0,152.0,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1.0,1.0,1.0,0.0,3.0,2.0
3244,后沙峪,无电梯,3,万科城市花园,935.0,216.0,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,1.0,0.0,1.0,3.0,2.0
3245,中央别墅区,,3,丽宫,5000.0,685.0,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,1.0,0.0,1.0,5.0,2.0
3246,顺义城,无电梯,6,双兴南区,272.0,69.0,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,1.0,0.0,1.0,1.0,1.0
3247,顺义城,无电梯,6,石园东苑,355.0,101.0,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,1.0,0.0,1.0,2.0,1.0
3248,顺义城,,6,石园东区,245.0,59.0,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,1.0,0.0,1.0,1.0,1.0
3249,顺义城,,18,怡馨家园,266.0,52.0,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,1.0,0.0,0.0,1.0,1.0
3250,顺义城,,6,东兴一区,285.0,79.0,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,1.0,0.0,1.0,2.0,1.0
3251,马坡,,6,马坡花园一区,430.0,140.0,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,1.0,0.0,1.0,3.0,2.0
3252,首都机场,有电梯,12,蓝海苑,500.0,107.0,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,1.0,0.0,1.0,2.0,1.0
3253,后沙峪,,15,智地香蜜湾,480.0,91.0,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0,1.0,0.0,1.0,2.0,1.0
3254,马坡,无电梯,5,马坡花园一区,380.0,112.0,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0,1.0,0.0,1.0,2.0,1.0
3255,顺义城,无电梯,6,西辛南区,257.0,57.0,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,1.0,0.0,1.0,1.0,1.0
3256,顺义城,,18,怡馨家园,650.0,136.0,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,1.0,0.0,1.0,3.0,1.0
3257,后沙峪,有电梯,12,蓝星花园,570.0,139.0,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,1.0,0.0,0.0,3.0,2.0
3258,后沙峪,有电梯,6,双裕花园东区,515.0,109.0,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,1.0,0.0,1.0,2.0,1.0
3259,顺义其它,,6,东方太阳城,505.0,138.0,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,1.0,0.0,1.0,3.0,2.0
3260,顺义其它,,6,馨港庄园二区,370.0,111.0,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,1.0,0.0,1.0,2.0,2.0
3261,顺义城,有电梯,18,双兴南区,385.0,95.0,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,1.0,1.0,0.0,2.0,1.0
3262,后沙峪,,6,三山新新家园,450.0,95.0,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,1.0,0.0,1.0,3.0,1.0
3263,顺义城,,6,石园北区,330.0,90.0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,0.0,0.0,1.0,2.0,1.0
3264,顺义城,有电梯,18,望潮家园,453.0,119.0,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,1.0,0.0,1.0,3.0,1.0
3265,顺义城,,6,石园南区,330.0,84.0,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,1.0,0.0,1.0,2.0,1.0
3266,马坡,,6,马坡花园二区,380.0,119.0,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,1.0,0.0,1.0,3.0,2.0
3267,顺义城,,7,怡馨家园,330.0,110.0,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,1.0,0.0,1.0,2.0,1.0
3268,后沙峪,,6,三山新新家园,405.0,88.0,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,1.0,0.0,1.0,2.0,2.0
3269,顺义城,无电梯,6,西辛南区,259.0,63.0,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,1.0,0.0,1.0,1.0,1.0
3270,顺义城,无电梯,6,滨河小区,240.0,61.0,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,1.0,0.0,1.0,1.0,1.0
3271,顺义城,有电梯,18,裕龙三区,400.0,94.0,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,1.0,0.0,1.0,2.0,1.0
3272,后沙峪,无电梯,6,双裕花园西区,520.0,110.0,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,1.0,0.0,1.0,2.0,2.0
3273,顺义城,有电梯,16,石园北区,330.0,91.0,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,1.0,0.0,1.0,3.0,1.0
3274,顺义城,无电梯,5,滨河小区,284.0,75.0,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,1.0,0.0,1.0,2.0,1.0
3275,顺义城,无电梯,6,西辛南区,326.0,81.0,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,1.0,0.0,1.0,2.0,1.0
3276,顺义城,,18,金汉绿港三区,435.0,91.0,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0,1.0,0.0,1.0,3.0,1.0
3277,中央别墅区,,3,名都园,1300.0,155.0,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,1.0,0.0,1.0,3.0,2.0
3278,首都机场,有电梯,12,蓝海苑,500.0,107.0,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,1.0,0.0,1.0,2.0,1.0
3279,首都机场,,6,南竺园,228.0,59.0,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,1.0,0.0,1.0,2.0,1.0
3280,顺义城,,6,东兴一区,300.0,79.0,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,1.0,0.0,1.0,2.0,1.0
3281,顺义城,无电梯,6,宏城花园,373.0,100.0,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,1.0,0.0,1.0,2.0,1.0
3282,顺义城,无电梯,6,龙府花园,245.0,57.0,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,1.0,0.0,1.0,2.0,2.0
3283,顺义城,,6,前进花园一区,340.0,92.0,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,1.0,0.0,1.0,3.0,1.0
3284,顺义其它,,6,馨港庄园二区,223.0,51.0,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,1.0,1.0,1.0,1.0
3285,顺义其它,,15,中建国际城,359.0,78.0,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,1.0,1.0,0.0,2.0,1.0
3286,后沙峪,有电梯,7,香花畦家园,685.0,139.0,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0,1.0,0.0,1.0,3.0,2.0
3287,马坡,有电梯,9,中铁花溪渡,540.0,140.0,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,1.0,0.0,1.0,3.0,2.0
3288,后沙峪,有电梯,11,空港吉祥花园,363.0,73.0,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.0,0.0,1.0,1.0,2.0,1.0
3289,后沙峪,无电梯,3,万科城市花园,1395.0,267.0,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,1.0,0.0,1.0,4.0,2.0
3290,中央别墅区,,6,莲竹花园,460.0,110.0,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,1.0,0.0,1.0,3.0,2.0
3291,马坡,,6,马坡花园一区,369.0,110.0,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,1.0,0.0,1.0,3.0,2.0
3292,顺义其它,,11,顺鑫花语,400.0,96.0,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,1.0,0.0,1.0,2.0,2.0
3293,马坡,有电梯,9,金宝城北区,350.0,92.0,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,1.0,0.0,1.0,2.0,1.0
3294,马坡,有电梯,6,马坡花园一区,570.0,181.0,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,1.0,0.0,1.0,3.0,2.0
3295,顺义城,无电梯,6,裕龙六区,380.0,118.0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,1.0,0.0,1.0,3.0,1.0
3296,顺义城,无电梯,6,裕龙六区,390.0,107.0,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,1.0,0.0,1.0,3.0,1.0
3297,马坡,有电梯,11,泰和谊园,488.0,133.0,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,1.0,0.0,1.0,3.0,2.0
3298,马坡,有电梯,11,香悦四季,510.0,110.0,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,1.0,0.0,1.0,3.0,1.0
3299,后沙峪,,6,蓝星花园,400.0,98.0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,1.0,0.0,1.0,2.0,1.0
3300,中央别墅区,有电梯,12,米兰花园,610.0,139.0,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,1.0,1.0,0.0,3.0,1.0
3301,后沙峪,无电梯,4,万科城市花园,780.0,180.0,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,1.0,0.0,1.0,4.0,2.0
3302,顺义城,无电梯,6,双兴南区,496.0,156.0,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.0,0.0,1.0,0.0,5.0,2.0
3303,顺义其它,有电梯,4,东方太阳城,450.0,122.0,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,1.0,0.0,1.0,3.0,2.0
3304,顺义城,有电梯,15,怡馨家园,420.0,103.0,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1.0,0.0,0.0,1.0,2.0,1.0
3305,顺义城,无电梯,6,东兴二区,320.0,83.0,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,1.0,0.0,1.0,2.0,1.0
3306,顺义其它,有电梯,4,东方太阳城,720.0,218.0,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,1.0,0.0,1.0,4.0,3.0
3307,中央别墅区,,4,水木兰亭,830.0,160.0,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,1.0,0.0,1.0,3.0,1.0
3308,中央别墅区,无电梯,5,水木兰亭,1200.0,174.0,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,1.0,0.0,1.0,6.0,2.0
3309,顺义城,无电梯,6,仓上小区,245.0,60.0,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,1.0,0.0,1.0,1.0,1.0
3310,顺义城,,6,东兴一区,276.0,65.0,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,1.0,0.0,1.0,2.0,1.0
3311,马坡,,15,中铁花溪渡,513.0,131.0,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,1.0,0.0,1.0,3.0,2.0
3312,马坡,,8,龙湖香醍漫步四区北区,620.0,147.0,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,1.0,0.0,1.0,3.0,1.0
3313,后沙峪,,11,空港吉祥花园,405.0,74.0,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,1.0,0.0,0.0,2.0,1.0
3314,中央别墅区,,3,誉天下,1400.0,269.0,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,1.0,0.0,1.0,3.0,2.0
